Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac
-75.9375 62.7874 0.5954 0.2158 0.1889 0.00000 5.694 1500.0 12.0 0.0000 3.6737 394.92 0.3608
-73.1250 62.7874 0.5727 0.2373 0.1900 0.00000 5.579 1500.0 12.0 0.0000 3.9379 428.99 0.4165
-70.3125 62.7874 0.4626 0.2935 0.2440 0.00000 5.721 1500.0 12.0 0.0000 2.5540 304.75 0.4462
-67.5000 62.7874 0.4496 0.2993 0.2510 0.00000 5.746 1500.0 12.0 0.0000 1.7497 211.00 0.4496
-64.6875 62.7874 0.3429 0.3513 0.3058 0.00000 5.911 1500.0 12.0 0.0000 1.2025 157.32 0.4504
-61.8750 62.7874 0.3488 0.3474 0.3039 0.00000 5.880 1500.0 12.0 0.0000 1.2548 163.56 0.4409
-59.0625 62.7874 0.4241 0.3053 0.2707 0.00000 5.865 1500.0 12.0 0.0000 1.4632 180.71 0.4205
-56.2500 62.7874 0.4707 0.2771 0.2522 0.00000 5.906 1500.0 12.0 0.0000 1.7706 211.42 0.3946
-53.4375 62.7874 0.3798 0.3307 0.2895 0.00000 6.547 1500.0 12.0 0.0000 1.9055 242.91 0.3816
-50.6250 62.7874 0.3859 0.3194 0.2947 0.00000 6.160 1500.0 12.0 0.0000 2.5421 324.04 0.3865
-8.4375 62.7874 0.2824 0.3660 0.3516 0.00000 6.396 1500.0 12.0 0.0000 0.4391 60.46 0.3037
-5.6250 62.7874 0.2633 0.3777 0.3590 0.00000 6.639 1500.0 12.0 0.0000 0.2742 38.20 0.3001
-2.8125 62.7874 0.2873 0.3550 0.3577 0.00000 6.002 1500.0 12.0 0.0000 0.3238 44.63 0.3052
0.0000 59.9970 0.4846 0.2612 0.2542 0.00000 5.849 1500.0 12.0 0.0000 0.6415 76.16 0.3179
2.8125 59.9970 0.4836 0.2615 0.2549 0.00000 5.958 1500.0 12.0 0.0000 0.6169 73.30 0.3067
5.6250 59.9970 0.4673 0.2738 0.2588 0.00000 6.161 1500.0 12.0 0.0000 0.5772 69.31 0.3009
8.4375 59.9970 0.4266 0.2944 0.2790 0.00000 6.311 1500.0 12.0 0.0000 0.3879 48.07 0.2954
11.2500 59.9970 0.4447 0.2831 0.2722 0.00000 6.398 1500.0 12.0 0.0000 0.4374 53.52 0.2808
14.0625 59.9970 0.4500 0.2711 0.2789 0.00000 6.307 1500.0 12.0 0.0000 0.5121 62.75 0.2620
16.8750 59.9970 0.4636 0.2577 0.2787 0.00000 6.277 1500.0 12.0 0.0000 0.6243 75.97 0.2416
19.6875 59.9970 0.4806 0.2446 0.2748 0.00000 6.311 1500.0 12.0 0.0000 0.6305 75.92 0.2206
22.5000 59.9970 0.5110 0.2276 0.2615 0.00000 6.699 1500.0 12.0 0.0000 1.4549 171.16 0.1801
25.3125 59.9970 0.5323 0.2010 0.2667 0.00000 6.546 1500.0 12.0 0.0000 1.6583 193.57 0.1325
73.1250 59.9970 0.4051 0.2804 0.3145 0.00000 6.429 1500.0 12.0 0.0000 5.0000 638.56 0.2387
75.9375 59.9970 0.4132 0.2854 0.3014 0.00000 6.338 1500.0 12.0 0.0000 5.0000 631.53 0.2775
87.1875 59.9970 0.4474 0.2673 0.2853 0.00000 6.432 1500.0 12.0 0.0000 3.4405 423.61 0.2531
90.0000 59.9970 0.4695 0.2394 0.2910 0.00000 6.628 1500.0 12.0 0.0000 2.9547 361.07 0.1680
92.8125 59.9970 0.4795 0.2267 0.2938 0.00000 6.700 1500.0 12.0 0.0000 3.1382 382.21 0.1298
95.6250 59.9970 0.4643 0.2465 0.2892 0.00000 6.558 1500.0 12.0 0.0000 1.4238 174.27 0.1897
98.4375 59.9970 0.4467 0.2694 0.2839 0.00000 6.341 1500.0 12.0 0.0000 0.4655 57.28 0.2615
101.2500 59.9970 0.4369 0.2825 0.2806 0.00000 6.163 1500.0 12.0 0.0000 0.2202 27.18 0.3080
104.0625 59.9970 0.4311 0.2891 0.2799 0.00000 6.048 1500.0 12.0 0.0000 0.1353 16.74 0.3291
106.8750 59.9970 0.4305 0.2901 0.2795 0.00000 5.993 1500.0 12.0 0.0000 0.1036 12.82 0.3338
109.6875 59.9970 0.4502 0.2816 0.2681 0.00000 5.905 1500.0 12.0 0.0000 0.1112 13.54 0.3390
112.5000 59.9970 0.4141 0.3044 0.2814 0.00000 5.866 1500.0 12.0 0.0000 0.1033 12.90 0.3599
115.3125 59.9970 0.3415 0.3485 0.3100 0.00000 5.699 1500.0 12.0 0.0000 0.1746 22.91 0.3944
118.1250 59.9970 0.2500 0.4049 0.3451 0.00000 5.671 1500.0 12.0 0.0000 0.3104 43.20 0.4160
120.9375 59.9970 0.2831 0.3909 0.3260 0.00000 5.711 1500.0 12.0 0.0000 1.4434 196.06 0.4012
123.7500 59.9970 0.4061 0.3215 0.2724 0.00000 5.860 1500.0 12.0 0.0000 2.9502 367.89 0.3600
126.5625 59.9970 0.3358 0.3391 0.3251 0.00000 6.084 1500.0 12.0 0.0000 3.1409 416.52 0.3230
129.3750 59.9970 0.4193 0.2958 0.2849 0.00000 6.426 1500.0 12.0 0.0000 3.0398 379.32 0.3032
132.1875 59.9970 0.3453 0.3451 0.3095 0.00000 7.257 1500.0 12.0 0.0000 4.1148 538.82 0.3059
135.0000 59.9970 0.4276 0.2902 0.2822 0.00000 6.298 1500.0 12.0 0.0000 2.7994 347.40 0.3135
137.8125 59.9970 0.4315 0.2890 0.2794 0.00000 6.194 1500.0 12.0 0.0000 2.9212 361.25 0.3235
140.6250 59.9970 0.4300 0.2910 0.2790 0.00000 6.165 1500.0 12.0 0.0000 1.9639 243.00 0.3301
143.4375 59.9970 0.4251 0.2974 0.2775 0.00000 6.099 1500.0 12.0 0.0000 1.0686 132.42 0.3510
146.2500 59.9970 0.4201 0.3040 0.2760 0.00000 6.034 1500.0 12.0 0.0000 0.5793 71.90 0.3726
149.0625 59.9970 0.4766 0.2823 0.2411 0.00000 5.800 1500.0 12.0 0.0000 0.6035 71.38 0.4057
151.8750 59.9970 0.4272 0.3187 0.2541 0.00000 5.549 1500.0 12.0 0.0000 1.2746 155.71 0.4445
154.6875 59.9970 0.2036 0.4478 0.3486 0.00000 5.632 1500.0 12.0 0.0000 0.7940 112.89 0.4679
157.5000 59.9970 0.2038 0.4493 0.3469 0.00000 5.661 1500.0 12.0 0.0000 1.1296 160.46 0.4765
160.3125 59.9970 0.3199 0.3902 0.2899 0.00000 5.698 1500.0 12.0 0.0000 2.0805 272.75 0.4821
-149.0625 59.9970 0.3337 0.3609 0.3054 0.00000 6.132 1500.0 12.0 0.0000 1.6789 220.54 0.4100
-146.2500 59.9970 0.3274 0.3611 0.3114 0.00000 5.986 1500.0 12.0 0.0000 1.3592 179.62 0.4452
-143.4375 59.9970 0.3085 0.3765 0.3150 0.00000 5.877 1500.0 12.0 0.0000 0.9659 128.99 0.4391
-140.6250 59.9970 0.2432 0.4118 0.3450 0.00000 6.081 1500.0 12.0 0.0000 0.8097 113.00 0.4093
-137.8125 59.9970 0.3609 0.3390 0.3001 0.00000 5.970 1500.0 12.0 0.0000 0.7454 96.43 0.3816
-120.9375 59.9970 0.4218 0.2562 0.3220 0.00000 7.020 1500.0 12.0 0.0000 2.4610 313.12 0.1288
-118.1250 59.9970 0.4654 0.2259 0.3086 0.00000 6.914 1500.0 12.0 0.0000 1.7518 216.66 0.0967
-115.3125 59.9970 0.3319 0.3096 0.3585 0.00000 6.794 1500.0 12.0 0.0000 1.9987 270.17 0.1689
-112.5000 59.9970 0.2710 0.3388 0.3903 0.00000 6.298 1500.0 12.0 0.0000 2.3703 334.35 0.1990
-109.6875 59.9970 0.3042 0.3306 0.3651 0.00000 6.149 1500.0 12.0 0.0000 2.8908 396.92 0.2257
-106.8750 59.9970 0.5715 0.2041 0.2244 0.00000 5.980 1500.0 12.0 0.0000 2.1701 241.80 0.2463
-104.0625 59.9970 0.5151 0.2375 0.2474 0.00000 6.066 1500.0 12.0 0.0000 1.2864 149.75 0.2713
-101.2500 59.9970 0.4391 0.2792 0.2817 0.00000 6.193 1500.0 12.0 0.0000 0.9774 120.59 0.2923
-98.4375 59.9970 0.4389 0.2794 0.2816 0.00000 6.241 1500.0 12.0 0.0000 1.2657 156.16 0.2929
-95.6250 59.9970 0.4430 0.2741 0.2829 0.00000 6.334 1500.0 12.0 0.0000 2.0452 252.02 0.2758
-84.3750 59.9970 0.6258 0.1772 0.1969 0.00000 6.084 1500.0 12.0 0.0000 5.0000 531.18 0.2425
-81.5625 59.9970 0.5812 0.2109 0.2078 0.00000 5.965 1500.0 12.0 0.0000 5.0000 548.37 0.3062
-78.7500 59.9970 0.5098 0.2550 0.2351 0.00000 5.922 1500.0 12.0 0.0000 5.0000 579.36 0.3562
-75.9375 59.9970 0.4675 0.2782 0.2543 0.00000 5.967 1500.0 12.0 0.0000 5.0000 598.74 0.3760
-73.1250 59.9970 0.4062 0.3032 0.2907 0.00000 6.153 1500.0 12.0 0.0000 3.3898 427.03 0.3594
-70.3125 59.9970 0.3880 0.3067 0.3053 0.00000 6.246 1500.0 12.0 0.0000 2.6453 338.83 0.3275
-33.7500 59.9970 0.3260 0.3433 0.3307 0.00000 6.187 1500.0 12.0 0.0000 2.6609 355.45 0.3464
-30.9375 59.9970 0.3241 0.3499 0.3260 0.00000 6.091 1500.0 12.0 0.0000 2.4970 333.03 0.3722
-28.1250 59.9970 0.3904 0.3190 0.2906 0.00000 5.942 1500.0 12.0 0.0000 1.8161 230.51 0.3803
-25.3125 59.9970 0.3897 0.3171 0.2932 0.00000 5.890 1500.0 12.0 0.0000 0.9689 123.19 0.3783
-22.5000 59.9970 0.2731 0.3768 0.3501 0.00000 5.857 1500.0 12.0 0.0000 0.6728 92.92 0.3641
-19.6875 59.9970 0.2808 0.3693 0.3499 0.00000 5.881 1500.0 12.0 0.0000 0.5639 77.63 0.3512
-16.8750 59.9970 0.3505 0.3317 0.3178 0.00000 5.875 1500.0 12.0 0.0000 0.5196 68.18 0.3425
-14.0625 59.9970 0.3837 0.3128 0.3035 0.00000 5.869 1500.0 12.0 0.0000 0.6570 84.25 0.3265
-11.2500 59.9970 0.3968 0.3047 0.2985 0.00000 5.800 1500.0 12.0 0.0000 0.9985 126.90 0.3202
-8.4375 59.9970 0.3664 0.3278 0.3058 0.00000 6.135 1500.0 12.0 0.0000 0.8973 116.14 0.3221
-5.6250 59.9970 0.4156 0.2963 0.2881 0.00000 5.805 1500.0 12.0 0.0000 0.7970 99.81 0.3245
-2.8125 59.9970 0.3869 0.3224 0.2907 0.00000 6.359 1500.0 12.0 0.0000 0.4518 57.44 0.3249
0.0000 57.2066 0.4076 0.3119 0.2805 0.00000 6.393 1500.0 12.0 0.0000 0.2457 30.75 0.3332
2.8125 57.2066 0.3845 0.3204 0.2951 0.00000 6.650 1500.0 12.0 0.0000 0.2757 35.18 0.3087
5.6250 57.2066 0.3633 0.3359 0.3008 0.00000 6.861 1500.0 12.0 0.0000 0.2907 37.58 0.3059
8.4375 57.2066 0.4379 0.2808 0.2813 0.00000 6.108 1500.0 12.0 0.0000 0.2911 35.93 0.2978
11.2500 57.2066 0.4395 0.2787 0.2818 0.00000 6.132 1500.0 12.0 0.0000 0.3527 43.50 0.2906
14.0625 57.2066 0.4426 0.2747 0.2827 0.00000 6.180 1500.0 12.0 0.0000 0.4577 56.41 0.2778
16.8750 57.2066 0.4443 0.2724 0.2833 0.00000 6.216 1500.0 12.0 0.0000 0.6205 76.42 0.2707
19.6875 57.2066 0.4481 0.2674 0.2844 0.00000 6.282 1500.0 12.0 0.0000 1.0424 128.23 0.2546
22.5000 57.2066 0.4563 0.2568 0.2869 0.00000 6.396 1500.0 12.0 0.0000 1.4626 179.47 0.2214
25.3125 57.2066 0.4638 0.2471 0.2891 0.00000 6.497 1500.0 12.0 0.0000 2.0228 247.61 0.1914
28.1250 57.2066 0.5409 0.2039 0.2552 0.00000 6.423 1500.0 12.0 0.0000 3.2414 374.09 0.1673
33.7500 57.2066 0.5937 0.1717 0.2346 0.00000 6.312 1500.0 12.0 0.0000 3.9792 440.90 0.1465
36.5625 57.2066 0.4109 0.2671 0.3220 0.00000 6.503 1500.0 12.0 0.0000 1.9280 246.56 0.1878
87.1875 57.2066 0.3836 0.3029 0.3134 0.00000 6.381 1500.0 12.0 0.0000 4.7106 607.30 0.2977
90.0000 57.2066 0.3884 0.2999 0.3117 0.00000 6.387 1500.0 12.0 0.0000 5.0000 642.59 0.2907
92.8125 57.2066 0.3785 0.3144 0.3071 0.00000 6.271 1500.0 12.0 0.0000 1.7356 223.52 0.3273
98.4375 57.2066 0.3603 0.3496 0.2902 0.00000 5.752 1500.0 12.0 0.0000 0.5100 65.63 0.4664
101.2500 57.2066 0.3192 0.3718 0.3091 0.00000 5.589 1500.0 12.0 0.0000 0.2664 35.30 0.4457
104.0625 57.2066 0.3288 0.3543 0.3168 0.00000 5.682 1500.0 12.0 0.0000 0.1473 19.50 0.3832
106.8750 57.2066 0.3282 0.3425 0.3293 0.00000 5.781 1500.0 12.0 0.0000 0.1179 15.72 0.3273
109.6875 57.2066 0.2943 0.3532 0.3525 0.00000 5.730 1500.0 12.0 0.0000 0.1264 17.32 0.3122
112.5000 57.2066 0.2424 0.3948 0.3629 0.00000 5.853 1500.0 12.0 0.0000 0.1314 18.51 0.3530
115.3125 57.2066 0.2202 0.4339 0.3458 0.00000 5.667 1500.0 12.0 0.0000 0.1720 24.26 0.4380
118.1250 57.2066 0.2695 0.4225 0.3080 0.00000 5.363 1500.0 12.0 0.0000 0.5643 76.40 0.5071
120.9375 57.2066 0.2649 0.4408 0.2943 0.00000 6.086 1500.0 12.0 0.0000 0.5716 76.99 0.5170
123.7500 57.2066 0.2212 0.4548 0.3240 0.00000 6.304 1500.0 12.0 0.0000 0.8308 115.82 0.4601
126.5625 57.2066 0.2791 0.3880 0.3328 0.00000 5.932 1500.0 12.0 0.0000 2.3556 321.66 0.3984
129.3750 57.2066 0.3592 0.3417 0.2991 0.00000 6.768 1500.0 12.0 0.0000 3.3772 436.95 0.3527
132.1875 57.2066 0.3237 0.3714 0.3048 0.00000 7.380 1500.0 12.0 0.0000 3.2810 432.82 0.3379
135.0000 57.2066 0.3533 0.3528 0.2939 0.00000 6.996 1500.0 12.0 0.0000 3.8746 501.28 0.3475
137.8125 57.2066 0.3791 0.3340 0.2869 0.00000 6.699 1500.0 12.0 0.0000 3.6122 459.96 0.3508
140.6250 57.2066 0.4254 0.2964 0.2783 0.00000 6.253 1500.0 12.0 0.0000 5.0000 619.78 0.3450
143.4375 57.2066 0.4319 0.2885 0.2796 0.00000 6.289 1500.0 12.0 0.0000 3.5217 435.47 0.3220
146.2500 57.2066 0.4311 0.2895 0.2793 0.00000 6.279 1500.0 12.0 0.0000 1.9038 235.46 0.3254
149.0625 57.2066 0.4268 0.2952 0.2780 0.00000 6.237 1500.0 12.0 0.0000 1.3022 161.29 0.3439
151.8750 57.2066 0.4387 0.2969 0.2644 0.00000 6.059 1500.0 12.0 0.0000 1.2942 158.13 0.3807
154.6875 57.2066 0.2887 0.3873 0.3240 0.00000 5.874 1500.0 12.0 0.0000 2.3176 313.70 0.4184
157.5000 57.2066 0.2054 0.4421 0.3525 0.00000 5.850 1500.0 12.0 0.0000 2.5202 358.77 0.4462
160.3125 57.2066 0.2078 0.4402 0.3521 0.00000 5.883 1500.0 12.0 0.0000 3.3262 472.92 0.4453
-149.0625 57.2066 0.2879 0.3950 0.3171 0.00000 5.892 1500.0 12.0 0.0000 1.7647 238.11 0.4891
-146.2500 57.2066 0.4033 0.3404 0.2564 0.00000 5.622 1500.0 12.0 0.0000 1.9761 244.54 0.5237
-143.4375 57.2066 0.4119 0.3358 0.2524 0.00000 5.517 1500.0 12.0 0.0000 1.4284 175.62 0.5042
-140.6250 57.2066 0.3494 0.3585 0.2921 0.00000 5.590 1500.0 12.0 0.0000 1.3459 174.27 0.4488
-137.8125 57.2066 0.2661 0.3857 0.3482 0.00000 6.055 1500.0 12.0 0.0000 0.8121 112.40 0.3735
-135.0000 57.2066 0.2859 0.3647 0.3493 0.00000 6.087 1500.0 12.0 0.0000 0.8052 110.55 0.3269
-132.1875 57.2066 0.2718 0.3802 0.3480 0.00000 6.282 1500.0 12.0 0.0000 1.0569 145.91 0.3318
-115.3125 57.2066 0.3916 0.3013 0.3072 0.00000 6.940 1500.0 12.0 0.0000 1.5890 203.40 0.2443
-112.5000 57.2066 0.3130 0.3371 0.3499 0.00000 6.387 1500.0 12.0 0.0000 2.1513 291.97 0.2511
-109.6875 57.2066 0.2676 0.3601 0.3723 0.00000 6.240 1500.0 12.0 0.0000 2.8151 394.12 0.2588
-106.8750 57.2066 0.3586 0.3187 0.3227 0.00000 5.924 1500.0 12.0 0.0000 2.2192 290.88 0.2871
-104.0625 57.2066 0.4830 0.2638 0.2532 0.00000 5.793 1500.0 12.0 0.0000 1.9603 232.78 0.3222
-101.2500 57.2066 0.4975 0.2621 0.2404 0.00000 5.876 1500.0 12.0 0.0000 1.3231 154.77 0.3527
-98.4375 57.2066 0.4820 0.2721 0.2459 0.00000 5.946 1500.0 12.0 0.0000 1.7294 204.58 0.3651
-95.6250 57.2066 0.5185 0.2489 0.2326 0.00000 6.012 1500.0 12.0 0.0000 2.6372 303.74 0.3377
-78.7500 57.2066 0.3124 0.3558 0.3318 0.00000 6.165 1500.0 12.0 0.0000 5.0000 672.40 0.3640
-75.9375 57.2066 0.3037 0.3487 0.3476 0.00000 6.321 1500.0 12.0 0.0000 5.0000 680.53 0.2886
-30.9375 57.2066 0.3118 0.3698 0.3184 0.00000 5.962 1500.0 12.0 0.0000 1.7168 229.34 0.4391
-28.1250 57.2066 0.4151 0.3165 0.2685 0.00000 5.799 1500.0 12.0 0.0000 1.3928 172.55 0.4562
-25.3125 57.2066 0.5269 0.2638 0.2093 0.00000 5.523 1500.0 12.0 0.0000 2.2300 252.07 0.4481
-22.5000 57.2066 0.5587 0.2468 0.1945 0.00000 5.436 1500.0 12.0 0.0000 2.2918 252.31 0.4297
-19.6875 57.2066 0.5768 0.2324 0.1908 0.00000 5.448 1500.0 12.0 0.0000 1.8365 199.71 0.4096
-16.8750 57.2066 0.5946 0.2205 0.1848 0.00000 5.469 1500.0 12.0 0.0000 2.9308 314.36 0.3935
-14.0625 57.2066 0.5699 0.2311 0.1990 0.00000 5.533 1500.0 12.0 0.0000 1.6083 176.49 0.3843
-11.2500 57.2066 0.5175 0.2568 0.2257 0.00000 5.675 1500.0 12.0 0.0000 0.5687 65.26 0.3802
-8.4375 57.2066 0.5106 0.2626 0.2267 0.00000 5.817 1500.0 12.0 0.0000 0.4617 53.20 0.3785
-5.6250 57.2066 0.3736 0.3466 0.2797 0.00000 6.698 1500.0 12.0 0.0000 0.2320 29.51 0.3762
-2.8125 57.2066 0.3979 0.3268 0.2753 0.00000 6.493 1500.0 12.0 0.0000 0.2388 29.95 0.3606
0.0000 54.4162 0.4221 0.3014 0.2765 0.00000 6.012 1500.0 12.0 0.0000 0.2310 28.65 0.3649
2.8125 54.4162 0.4259 0.2963 0.2777 0.00000 6.053 1500.0 12.0 0.0000 0.2688 33.30 0.3477
5.6250 54.4162 0.4304 0.2904 0.2791 0.00000 6.102 1500.0 12.0 0.0000 0.3436 42.50 0.3282
8.4375 54.4162 0.4334 0.2867 0.2800 0.00000 6.141 1500.0 12.0 0.0000 0.4923 60.84 0.3159
11.2500 54.4162 0.4358 0.2835 0.2807 0.00000 6.171 1500.0 12.0 0.0000 0.9671 119.45 0.3059
14.0625 54.4162 0.4392 0.2791 0.2817 0.00000 6.216 1500.0 12.0 0.0000 1.7556 216.58 0.2916
16.8750 54.4162 0.4456 0.2707 0.2837 0.00000 6.296 1500.0 12.0 0.0000 1.7513 215.62 0.2651
19.6875 54.4162 0.4445 0.2721 0.2833 0.00000 6.286 1500.0 12.0 0.0000 2.0739 255.43 0.2696
22.5000 54.4162 0.4496 0.2656 0.2848 0.00000 6.343 1500.0 12.0 0.0000 2.6123 321.21 0.2491
25.3125 54.4162 0.4520 0.2624 0.2856 0.00000 6.366 1500.0 12.0 0.0000 2.7113 333.14 0.2391
28.1250 54.4162 0.5801 0.2016 0.2183 0.00000 6.038 1500.0 12.0 0.0000 3.6438 402.57 0.2519
30.9375 54.4162 0.6339 0.1756 0.1905 0.00000 5.907 1500.0 12.0 0.0000 4.5114 475.06 0.2548
33.7500 54.4162 0.4620 0.2577 0.2803 0.00000 6.078 1500.0 12.0 0.0000 2.1374 260.56 0.2559
36.5625 54.4162 0.3408 0.3183 0.3409 0.00000 6.220 1500.0 12.0 0.0000 1.5498 206.76 0.2608
39.3750 54.4162 0.3799 0.3050 0.3151 0.00000 6.286 1500.0 12.0 0.0000 1.9099 246.88 0.2804
98.4375 54.4162 0.2067 0.4872 0.3061 0.00000 5.221 1500.0 12.0 0.0000 0.5098 70.87 0.6700
101.2500 54.4162 0.2311 0.4520 0.3169 0.00000 5.187 1500.0 12.0 0.0000 0.2580 35.68 0.5820
104.0625 54.4162 0.2724 0.3969 0.3308 0.00000 5.409 1500.0 12.0 0.0000 0.2539 34.74 0.4247
106.8750 54.4162 0.2891 0.3555 0.3554 0.00000 5.721 1500.0 12.0 0.0000 0.2863 39.37 0.2997
109.6875 54.4162 0.3041 0.3342 0.3617 0.00000 6.096 1500.0 12.0 0.0000 0.2907 39.85 0.2382
112.5000 54.4162 0.4229 0.2910 0.2861 0.00000 6.234 1500.0 12.0 0.0000 0.3099 38.63 0.2698
115.3125 54.4162 0.4085 0.3309 0.2606 0.00000 6.157 1500.0 12.0 0.0000 0.2151 26.61 0.3961
118.1250 54.4162 0.2623 0.4353 0.3024 0.00000 6.228 1500.0 12.0 0.0000 0.2743 37.15 0.5099
120.9375 54.4162 0.2467 0.4541 0.2991 0.00000 6.416 1500.0 12.0 0.0000 0.4503 61.30 0.5350
123.7500 54.4162 0.3055 0.4154 0.2791 0.00000 6.715 1500.0 12.0 0.0000 1.1739 154.02 0.4727
126.5625 54.4162 0.3175 0.3807 0.3018 0.00000 6.655 1500.0 12.0 0.0000 3.2785 433.01 0.3847
129.3750 54.4162 0.3048 0.3698 0.3255 0.00000 6.793 1500.0 12.0 0.0000 4.1131 553.21 0.3437
157.5000 54.4162 0.3148 0.3661 0.3191 0.00000 6.177 1500.0 12.0 0.0000 4.8899 652.57 0.3964
168.7500 54.4162 0.4389 0.3015 0.2596 0.00000 6.151 1500.0 12.0 0.0000 1.8145 221.07 0.3695
-154.6875 54.4162 0.3397 0.3514 0.3089 0.00000 6.134 1500.0 12.0 0.0000 2.1059 276.39 0.3942
-151.8750 54.4162 0.2720 0.4054 0.3225 0.00000 5.942 1500.0 12.0 0.0000 2.9749 405.34 0.4929
-149.0625 54.4162 0.2996 0.4050 0.2953 0.00000 5.655 1500.0 12.0 0.0000 3.4355 455.88 0.5397
-146.2500 54.4162 0.5151 0.2895 0.1954 0.00000 5.443 1500.0 12.0 0.0000 2.2730 256.34 0.5469
-143.4375 54.4162 0.4455 0.3164 0.2381 0.00000 5.645 1500.0 12.0 0.0000 0.5587 67.01 0.5109
-140.6250 54.4162 0.5115 0.2729 0.2156 0.00000 5.587 1500.0 12.0 0.0000 0.6235 71.33 0.4557
-137.8125 54.4162 0.4790 0.2788 0.2422 0.00000 5.602 1500.0 12.0 0.0000 0.8893 105.13 0.3996
-135.0000 54.4162 0.4112 0.3070 0.2818 0.00000 6.061 1500.0 12.0 0.0000 1.3857 173.29 0.3462
-132.1875 54.4162 0.2589 0.3779 0.3633 0.00000 6.069 1500.0 12.0 0.0000 1.0831 151.53 0.3128
-129.3750 54.4162 0.2449 0.3965 0.3586 0.00000 6.450 1500.0 12.0 0.0000 0.6576 92.33 0.3297
-126.5625 54.4162 0.3424 0.3477 0.3100 0.00000 6.327 1500.0 12.0 0.0000 0.9320 122.24 0.3361
-123.7500 54.4162 0.4145 0.2981 0.2873 0.00000 6.524 1500.0 12.0 0.0000 1.0316 129.20 0.3079
-115.3125 54.4162 0.3851 0.2970 0.3179 0.00000 6.695 1500.0 12.0 0.0000 1.7083 220.64 0.2504
-112.5000 54.4162 0.3447 0.3351 0.3202 0.00000 6.872 1500.0 12.0 0.0000 1.4069 185.34 0.2716
-109.6875 54.4162 0.2998 0.3598 0.3404 0.00000 6.654 1500.0 12.0 0.0000 1.4557 197.73 0.2896
-106.8750 54.4162 0.2692 0.3861 0.3448 0.00000 6.580 1500.0 12.0 0.0000 1.3247 182.79 0.3145
-104.0625 54.4162 0.2469 0.3939 0.3592 0.00000 6.059 1500.0 12.0 0.0000 1.6321 229.03 0.3499
-101.2500 54.4162 0.3475 0.3539 0.2986 0.00000 6.090 1500.0 12.0 0.0000 1.7075 222.05 0.3930
-98.4375 54.4162 0.3900 0.3397 0.2703 0.00000 6.112 1500.0 12.0 0.0000 2.1431 269.01 0.4216
-95.6250 54.4162 0.3868 0.3313 0.2819 0.00000 5.940 1500.0 12.0 0.0000 3.8381 485.63 0.3965
-92.8125 54.4162 0.3508 0.3387 0.3104 0.00000 6.032 1500.0 12.0 0.0000 4.9864 651.62 0.3642
-87.1875 54.4162 0.3325 0.3518 0.3158 0.00000 6.073 1500.0 12.0 0.0000 5.0000 660.79 0.3931
-84.3750 54.4162 0.2973 0.3791 0.3236 0.00000 6.022 1500.0 12.0 0.0000 5.0000 674.07 0.4359
-25.3125 54.4162 0.3331 0.3621 0.3048 0.00000 5.757 1500.0 12.0 0.0000 1.3334 175.13 0.4687
-22.5000 54.4162 0.5594 0.2450 0.1956 0.00000 5.472 1500.0 12.0 0.0000 2.8465 313.48 0.4355
-19.6875 54.4162 0.5820 0.2288 0.1892 0.00000 5.524 1500.0 12.0 0.0000 2.9095 315.17 0.4019
-16.8750 54.4162 0.4675 0.2800 0.2525 0.00000 5.873 1500.0 12.0 0.0000 0.7445 89.06 0.3762
-14.0625 54.4162 0.4262 0.2986 0.2752 0.00000 6.015 1500.0 12.0 0.0000 0.4073 50.38 0.3686
-11.2500 54.4162 0.4202 0.3041 0.2757 0.00000 6.015 1500.0 12.0 0.0000 0.3249 40.32 0.3765
-8.4375 54.4162 0.4206 0.3040 0.2753 0.00000 6.006 1500.0 12.0 0.0000 0.2431 30.15 0.3819
-5.6250 54.4162 0.4174 0.3076 0.2750 0.00000 5.982 1500.0 12.0 0.0000 0.2263 28.11 0.3871
-2.8125 54.4162 0.4169 0.3071 0.2760 0.00000 6.004 1500.0 12.0 0.0000 0.2215 27.54 0.3793
0.0000 51.6257 0.4251 0.2973 0.2775 0.00000 6.172 1500.0 12.0 0.0000 0.6936 85.95 0.3505
2.8125 51.6257 0.4259 0.2973 0.2768 0.00000 6.149 1500.0 12.0 0.0000 0.8952 110.84 0.3524
5.6250 51.6257 0.4288 0.2934 0.2778 0.00000 6.172 1500.0 12.0 0.0000 1.4453 178.81 0.3392
8.4375 51.6257 0.4198 0.2957 0.2845 0.00000 6.167 1500.0 12.0 0.0000 2.7906 348.06 0.3331
11.2500 51.6257 0.3702 0.3163 0.3135 0.00000 6.209 1500.0 12.0 0.0000 2.2728 294.86 0.3235
14.0625 51.6257 0.3662 0.3164 0.3174 0.00000 6.228 1500.0 12.0 0.0000 1.8495 240.89 0.3156
16.8750 51.6257 0.4164 0.2951 0.2885 0.00000 6.211 1500.0 12.0 0.0000 1.8252 228.54 0.3205
19.6875 51.6257 0.4310 0.2897 0.2793 0.00000 6.187 1500.0 12.0 0.0000 2.1426 265.02 0.3259
22.5000 51.6257 0.4303 0.2906 0.2791 0.00000 6.162 1500.0 12.0 0.0000 2.5909 320.54 0.3290
25.3125 51.6257 0.4285 0.2930 0.2785 0.00000 6.113 1500.0 12.0 0.0000 2.1942 271.61 0.3368
