Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation
146.2500 63.6786 0.6139 0.1449 0.2412 0.00000 6.494 1500.0 12.0 0.0000 0.4972 54.72 0.0821 0.0000 0.0000
151.8750 63.6786 0.5213 0.1770 0.3017 0.00000 5.963 1499.3 12.0 0.0000 0.6886 82.62 0.1006 0.0005 0.0019
157.5000 63.6786 0.5167 0.1828 0.3006 0.00000 5.861 1499.5 12.0 0.0000 0.3895 46.79 0.1051 0.0003 0.0013
-151.8750 63.6786 0.0779 0.6215 0.3006 0.00000 6.676 1500.0 12.0 0.0000 0.0308 10.00 0.0646 0.0000 0.0000
-118.1250 63.6786 0.4458 0.2169 0.3372 0.00000 7.210 1499.9 12.0 0.0000 0.1928 24.46 0.0628 0.0000 0.0006
-112.5000 63.6786 0.4978 0.1967 0.3055 0.00000 7.526 1499.9 12.0 0.0000 0.4495 54.63 0.0628 0.0000 0.0005
-106.8750 63.6786 0.5339 0.1809 0.2852 0.00000 7.374 1500.0 12.0 0.0000 0.2794 32.95 0.0628 0.0000 0.0003
-101.2500 63.6786 0.5963 0.1500 0.2537 0.00000 6.725 1500.0 12.0 0.0000 0.2081 23.31 0.0628 0.0000 0.0000
-95.6250 63.6786 0.5087 0.1979 0.2934 0.00000 6.933 1500.0 12.0 0.0000 0.0982 11.79 0.0628 0.0000 0.0000
-90.0000 63.6786 0.5010 0.2011 0.2979 0.00000 6.802 1500.0 12.0 0.0000 0.0996 12.03 0.0628 0.0000 0.0000
-78.7500 63.6786 0.5940 0.1583 0.2477 0.00000 7.112 1500.0 12.0 0.0000 0.9261 103.44 0.0628 0.0000 0.0000
-73.1250 63.6786 0.5580 0.1795 0.2625 0.00000 7.163 1500.0 12.0 0.0000 1.7071 172.36 0.0628 0.0000 0.0003
-67.5000 63.6786 0.4875 0.1943 0.3183 0.00000 7.362 1499.8 12.0 0.0000 0.6913 85.08 0.0628 0.0001 0.0018
-61.8750 63.6786 0.5201 0.1790 0.3009 0.00000 7.277 1499.8 12.0 0.0000 0.5672 68.00 0.0628 0.0001 0.0016
-56.2500 63.6786 0.5437 0.1714 0.2848 0.00000 7.119 1499.9 12.0 0.0000 0.4423 51.91 0.0628 0.0001 0.0013
-50.6250 63.6786 0.5406 0.1419 0.3175 0.00000 6.682 1499.6 12.0 0.0000 0.5035 60.35 0.0628 0.0003 0.0036
-5.6250 63.6786 0.5477 0.1473 0.3050 0.00000 6.048 1499.0 12.0 0.0000 0.2885 34.23 0.0819 0.0007 0.0039
0.0000 58.1430 0.5660 0.1704 0.2636 0.00000 6.057 1500.0 12.0 0.0000 0.2954 33.82 0.1069 0.0000 0.0000
5.6250 58.1430 0.5102 0.1966 0.2931 0.00000 6.303 1500.0 12.0 0.0000 0.1905 22.84 0.0930 0.0000 0.0000
11.2500 58.1430 0.4958 0.1994 0.3048 0.00000 6.634 1500.0 12.0 0.0000 0.1358 16.52 0.0658 0.0000 0.0000
16.8750 58.1430 0.4514 0.2213 0.3274 0.00000 6.801 1500.0 12.0 0.0000 0.1051 13.23 0.0628 0.0000 0.0000
22.5000 58.1430 0.4573 0.2330 0.3097 0.00000 7.412 1500.0 12.0 0.0000 0.2481 30.83 0.0628 0.0000 0.0000
28.1250 58.1430 0.3628 0.2890 0.3482 0.00000 8.723 1500.0 12.0 0.0000 0.4563 60.51 0.0628 0.0000 0.0000
33.7500 58.1430 0.4891 0.1865 0.3243 0.00000 7.382 1499.8 12.0 0.0000 1.0981 135.49 0.0628 0.0001 0.0017
90.0000 58.1430 0.4874 0.1983 0.3143 0.00000 7.023 1499.9 12.0 0.0000 0.2362 29.00 0.0628 0.0001 0.0013
95.6250 58.1430 0.4122 0.2457 0.3422 0.00000 7.659 1499.9 12.0 0.0000 0.2429 31.40 0.0628 0.0001 0.0010
101.2500 58.1430 0.4039 0.2419 0.3542 0.00000 7.009 1500.0 12.0 0.0000 0.1871 24.42 0.0628 0.0000 0.0002
106.8750 58.1430 0.3561 0.2752 0.3688 0.00000 7.581 1500.0 12.0 0.0000 0.0940 12.64 0.0628 0.0000 0.0000
112.5000 58.1430 0.3741 0.2619 0.3640 0.00000 7.543 1500.0 12.0 0.0000 0.1267 16.86 0.0628 0.0000 0.0003
118.1250 58.1430 0.4236 0.2286 0.3478 0.00000 7.316 1499.9 12.0 0.0000 0.3405 43.91 0.0628 0.0000 0.0007
123.7500 58.1430 0.3462 0.2827 0.3711 0.00000 7.930 1500.0 12.0 0.0000 0.4930 66.65 0.0628 0.0000 0.0000
129.3750 58.1430 0.4595 0.2228 0.3178 0.00000 7.026 1500.0 12.0 0.0000 0.2421 30.19 0.0628 0.0000 0.0000
135.0000 58.1430 0.4717 0.2212 0.3071 0.00000 6.487 1500.0 12.0 0.0000 0.3408 41.99 0.1061 0.0000 0.0000
140.6250 58.1430 0.4428 0.2393 0.3178 0.00000 6.340 1500.0 12.0 0.0000 0.2713 34.10 0.1344 0.0000 0.0000
146.2500 58.1430 0.4993 0.2121 0.2886 0.00000 5.999 1500.0 12.0 0.0000 0.2976 35.78 0.1445 0.0000 0.0000
151.8750 58.1430 0.6372 0.1375 0.2253 0.00000 5.805 1500.0 12.0 0.0000 1.1075 119.09 0.1354 0.0000 0.0000
157.5000 58.1430 0.5233 0.1808 0.2959 0.00000 5.982 1499.6 12.0 0.0000 1.0024 119.68 0.1169 0.0003 0.0009
-151.8750 58.1430 0.4818 0.1974 0.3208 0.00000 6.832 1499.8 12.0 0.0000 0.1371 16.95 0.0628 0.0001 0.0016
-146.2500 58.1430 0.5806 0.1448 0.2746 0.00000 6.241 1499.5 12.0 0.0000 0.3979 45.56 0.0875 0.0004 0.0018
-140.6250 58.1430 0.5423 0.1658 0.2918 0.00000 6.072 1499.3 12.0 0.0000 0.3725 43.96 0.1011 0.0004 0.0018
-135.0000 58.1430 0.5091 0.1778 0.3131 0.00000 6.148 1499.1 12.0 0.0000 0.2260 27.47 0.0962 0.0006 0.0027
-118.1250 58.1430 0.4777 0.1998 0.3220 0.00000 6.957 1499.9 12.0 0.0000 0.1491 18.46 0.0628 0.0000 0.0005
-112.5000 58.1430 0.4734 0.2077 0.3189 0.00000 7.443 1499.9 12.0 0.0000 0.2182 27.04 0.0628 0.0000 0.0006
-106.8750 58.1430 0.4936 0.2111 0.2953 0.00000 7.716 1500.0 12.0 0.0000 0.3027 36.64 0.0628 0.0000 0.0000
-101.2500 58.1430 0.5080 0.2008 0.2912 0.00000 7.295 1500.0 12.0 0.0000 0.4913 58.91 0.0628 0.0000 0.0000
-33.7500 58.1430 0.5481 0.1401 0.3119 0.00000 6.312 1499.2 12.0 0.0000 0.4650 55.38 0.0725 0.0005 0.0043
-28.1250 58.1430 0.6111 0.1227 0.2662 0.00000 6.396 1499.7 12.0 0.0000 0.4384 49.11 0.0655 0.0002 0.0019
-22.5000 58.1430 0.6689 0.0989 0.2321 0.00000 6.279 1499.8 12.0 0.0000 0.6104 64.79 0.0675 0.0001 0.0012
-16.8750 58.1430 0.6596 0.1069 0.2335 0.00000 6.159 1499.6 12.0 0.0000 0.8607 91.96 0.0801 0.0002 0.0015
-11.2500 58.1430 0.6282 0.1352 0.2366 0.00000 6.091 1499.8 12.0 0.0000 0.6348 69.12 0.0968 0.0001 0.0005
-5.6250 58.1430 0.6051 0.1507 0.2442 0.00000 5.968 1500.0 12.0 0.0000 0.4596 50.92 0.1080 0.0000 0.0000
0.0000 52.6065 0.4172 0.2419 0.3410 0.00000 6.380 1500.0 12.0 0.0000 0.2109 27.17 0.1124 0.0000 0.0000
5.6250 52.6065 0.4314 0.2357 0.3328 0.00000 6.401 1500.0 12.0 0.0000 0.2023 25.77 0.1103 0.0000 0.0000
11.2500 52.6065 0.4201 0.2406 0.3393 0.00000 6.416 1500.0 12.0 0.0000 0.2100 27.00 0.1087 0.0000 0.0000
16.8750 52.6065 0.4161 0.2415 0.3423 0.00000 6.464 1500.0 12.0 0.0000 0.2866 36.98 0.1032 0.0000 0.0000
22.5000 52.6065 0.4428 0.2322 0.3250 0.00000 6.591 1500.0 12.0 0.0000 0.4172 52.64 0.0966 0.0000 0.0000
28.1250 52.6065 0.6510 0.1274 0.2216 0.00000 6.347 1500.0 12.0 0.0000 3.0021 159.68 0.1027 0.0000 0.0000
33.7500 52.6065 0.5475 0.1620 0.2905 0.00000 6.262 1497.5 12.0 0.0000 3.8724 176.97 0.1155 0.0017 0.0054
39.3750 52.6065 0.4709 0.2042 0.3227 0.00000 6.457 1499.8 12.0 0.0000 2.6461 186.16 0.1281 0.0002 0.0004
95.6250 52.6065 0.5075 0.1935 0.2987 0.00000 6.166 1498.3 12.0 0.0000 1.5270 181.13 0.1541 0.0011 0.0027
101.2500 52.6065 0.4868 0.2054 0.3077 0.00000 6.264 1498.3 12.0 0.0000 1.3322 163.40 0.1378 0.0011 0.0029
106.8750 52.6065 0.4721 0.2112 0.3166 0.00000 6.327 1498.3 12.0 0.0000 1.4585 181.10 0.1321 0.0011 0.0031
112.5000 52.6065 0.4398 0.2391 0.3209 0.00000 6.556 1499.4 12.0 0.0000 1.3544 170.89 0.1501 0.0004 0.0010
123.7500 52.6065 0.4956 0.2048 0.2996 0.00000 5.951 1497.2 12.0 0.0000 2.2468 182.69 0.1900 0.0019 0.0037
-157.5000 52.6065 0.4682 0.2092 0.3225 0.00000 6.755 1499.7 12.0 0.0000 0.4963 61.81 0.0772 0.0002 0.0014
-151.8750 52.6065 0.5920 0.1266 0.2813 0.00000 6.587 1499.6 12.0 0.0000 0.3824 43.69 0.0628 0.0003 0.0037
-146.2500 52.6065 0.6880 0.1009 0.2111 0.00000 6.341 1500.0 12.0 0.0000 0.8220 85.08 0.0780 0.0000 0.0002
-140.6250 52.6065 0.5779 0.1655 0.2565 0.00000 6.324 1500.0 12.0 0.0000 0.6758 76.56 0.1084 0.0000 0.0000
-135.0000 52.6065 0.6238 0.1391 0.2371 0.00000 6.066 1500.0 12.0 0.0000 1.6079 163.77 0.1183 0.0000 0.0001
-129.3750 52.6065 0.4846 0.1978 0.3176 0.00000 6.112 1499.5 12.0 0.0000 1.0364 127.74 0.1169 0.0003 0.0010
-112.5000 52.6065 0.4858 0.1988 0.3146 0.00000 6.493 1499.7 12.0 0.0000 0.3412 41.91 0.0907 0.0002 0.0010
-106.8750 52.6065 0.5187 0.1746 0.3066 0.00000 6.405 1499.3 12.0 0.0000 0.6827 82.24 0.0868 0.0005 0.0024
-101.2500 52.6065 0.5655 0.1538 0.2807 0.00000 6.332 1499.2 12.0 0.0000 1.2864 149.08 0.0919 0.0006 0.0026
-95.6250 52.6065 0.5541 0.1579 0.2880 0.00000 6.313 1498.9 12.0 0.0000 1.2258 143.57 0.0952 0.0007 0.0031
-28.1250 52.6065 0.5534 0.1395 0.3071 0.00000 6.340 1498.7 12.0 0.0000 0.8687 102.99 0.0811 0.0008 0.0050
-22.5000 52.6065 0.6979 0.0987 0.2034 0.00000 6.099 1500.0 12.0 0.0000 1.2769 130.72 0.0957 0.0000 0.0001
-16.8750 52.6065 0.4974 0.2060 0.2966 0.00000 6.288 1500.0 12.0 0.0000 0.3938 47.62 0.1117 0.0000 0.0000
-11.2500 52.6065 0.4111 0.2457 0.3432 0.00000 6.284 1500.0 12.0 0.0000 0.2950 38.16 0.1198 0.0000 0.0000
-5.6250 52.6065 0.4106 0.2457 0.3437 0.00000 6.328 1500.0 12.0 0.0000 0.2391 30.95 0.1174 0.0000 0.0000
0.0000 47.0696 0.4825 0.2190 0.2985 0.00000 6.367 1500.0 12.0 0.0000 0.4271 52.08 0.1408 0.0000 0.0000
5.6250 47.0696 0.4885 0.2194 0.2922 0.00000 6.297 1500.0 12.0 0.0000 0.5788 70.12 0.1575 0.0000 0.0000
11.2500 47.0696 0.4527 0.2395 0.3078 0.00000 6.065 1500.0 12.0 0.0000 0.6072 75.53 0.1986 0.0000 0.0000
16.8750 47.0696 0.4213 0.2576 0.3211 0.00000 5.893 1500.0 12.0 0.0000 0.6133 78.01 0.2331 0.0000 0.0000
22.5000 47.0696 0.4189 0.2604 0.3207 0.00000 5.851 1500.0 12.0 0.0000 1.1476 146.11 0.2464 0.0000 0.0000
28.1250 47.0696 0.6084 0.1698 0.2218 0.00000 5.648 1500.0 12.0 0.0000 5.7090 163.54 0.2418 0.0000 0.0000
33.7500 47.0696 0.5313 0.1818 0.2869 0.00000 5.837 1487.3 12.0 0.0000 2.7681 181.10 0.2136 0.0085 0.0151
-151.8750 47.0696 0.4973 0.2099 0.2927 0.00000 6.094 1498.3 12.0 0.0000 0.7300 88.31 0.1956 0.0012 0.0022
-146.2500 47.0696 0.6049 0.1481 0.2470 0.00000 5.931 1494.8 12.0 0.0000 0.9289 104.07 0.1767 0.0035 0.0072
-140.6250 47.0696 0.5694 0.1758 0.2548 0.00000 6.097 1500.0 12.0 0.0000 0.7426 84.41 0.1582 0.0000 0.0000
-135.0000 47.0696 0.4776 0.2131 0.3094 0.00000 6.101 1499.9 12.0 0.0000 1.4568 179.21 0.1443 0.0000 0.0001
-129.3750 47.0696 0.4890 0.1991 0.3118 0.00000 6.111 1498.5 12.0 0.0000 0.9500 116.63 0.1432 0.0010 0.0026
-28.1250 47.0696 0.5504 0.1518 0.2978 0.00000 6.251 1496.4 12.0 0.0000 1.5838 177.79 0.1188 0.0024 0.0075
-22.5000 47.0696 0.6407 0.1377 0.2216 0.00000 5.781 1497.6 12.0 0.0000 2.4436 161.30 0.1806 0.0016 0.0032
-16.8750 47.0696 0.5301 0.2027 0.2671 0.00000 5.817 1500.0 12.0 0.0000 1.2690 148.34 0.2053 0.0000 0.0000
-11.2500 47.0696 0.4158 0.2555 0.3287 0.00000 6.014 1500.0 12.0 0.0000 0.4223 54.08 0.1947 0.0000 0.0000
-5.6250 47.0696 0.4562 0.2334 0.3105 0.00000 6.219 1500.0 12.0 0.0000 0.3463 43.06 0.1621 0.0000 0.0000
0.0000 41.5325 0.5911 0.1590 0.2498 0.00000 6.272 1497.8 12.0 0.0000 1.6983 168.68 0.1629 0.0015 0.0033
5.6250 41.5325 0.5154 0.2159 0.2687 0.00000 6.721 1498.2 12.0 0.0000 1.7113 177.36 0.2077 0.0012 0.0022
11.2500 41.5325 0.5814 0.1774 0.2413 0.00000 6.119 1499.7 12.0 0.0000 1.7629 168.10 0.2072 0.0002 0.0004
16.8750 41.5325 0.4343 0.2443 0.3214 0.00000 6.944 1500.0 12.0 0.0000 0.5163 65.28 0.1314 0.0000 0.0000
33.7500 41.5325 0.6191 0.1374 0.2435 0.00000 6.830 1500.0 12.0 0.0000 0.8550 93.97 0.0628 0.0000 0.0004
-163.1250 41.5325 0.5636 0.1658 0.2706 0.00000 7.126 1499.9 12.0 0.0000 0.5909 68.04 0.0628 0.0001 0.0007
-157.5000 41.5325 0.5745 0.1609 0.2646 0.00000 6.802 1499.9 12.0 0.0000 0.5341 60.93 0.0734 0.0001 0.0007
-151.8750 41.5325 0.3714 0.2989 0.3297 0.00000 7.341 1500.0 12.0 0.0000 0.9990 130.66 0.2150 0.0000 0.0000
-146.2500 41.5325 0.4089 0.2614 0.3298 0.00000 6.758 1499.6 12.0 0.0000 0.7934 102.05 0.1997 0.0003 0.0005
-140.6250 41.5325 0.3325 0.3141 0.3535 0.00000 8.108 1500.0 12.0 0.0000 0.3113 41.97 0.1543 0.0000 0.0000
-135.0000 41.5325 0.5007 0.2122 0.2872 0.00000 7.098 1499.9 12.0 0.0000 1.2994 156.03 0.1266 0.0001 0.0002
-129.3750 41.5325 0.5073 0.1892 0.3035 0.00000 6.178 1495.4 12.0 0.0000 1.0589 128.89 0.1507 0.0030 0.0073
-45.0000 41.5325 0.4778 0.1929 0.3292 0.00000 6.613 1499.9 12.0 0.0000 0.1021 12.70 0.0628 0.0001 0.0013
-39.3750 41.5325 0.3824 0.2991 0.3185 0.00000 6.898 1499.4 12.0 0.0000 0.3517 45.53 0.1382 0.0004 0.0010
-22.5000 41.5325 0.5749 0.1695 0.2555 0.00000 5.886 1490.5 12.0 0.0000 2.1298 172.94 0.2275 0.0064 0.0109
-16.8750 41.5325 0.6257 0.1621 0.2122 0.00000 5.723 1500.0 12.0 0.0000 1.8058 160.97 0.2494 0.0000 0.0000
-11.2500 41.5325 0.5893 0.1746 0.2361 0.00000 5.938 1500.0 12.0 0.0000 1.5558 166.75 0.2119 0.0000 0.0000
-5.6250 41.5325 0.5773 0.1666 0.2561 0.00000 6.097 1498.7 12.0 0.0000 1.8836 170.32 0.1640 0.0009 0.0019
11.2500 35.9951 0.5722 0.1482 0.2796 0.00000 6.847 1499.5 12.0 0.0000 0.8637 99.63 0.0628 0.0004 0.0047
16.8750 35.9951 0.5335 0.1851 0.2815 0.00000 6.840 1500.0 12.0 0.0000 0.4893 57.58 0.0628 0.0000 0.0000
22.5000 35.9951 0.4672 0.2149 0.3178 0.00000 6.800 1500.0 12.0 0.0000 0.1371 17.03 0.0628 0.0000 0.0000
28.1250 35.9951 0.4781 0.2106 0.3113 0.00000 6.800 1500.0 12.0 0.0000 0.1383 17.03 0.0628 0.0000 0.0000
33.7500 35.9951 0.5538 0.1724 0.2738 0.00000 6.698 1500.0 12.0 0.0000 0.4325 50.14 0.0628 0.0000 0.0000
39.3750 35.9951 0.5952 0.1495 0.2553 0.00000 6.618 1500.0 12.0 0.0000 0.3045 34.15 0.0628 0.0000 0.0000
45.0000 35.9951 0.5907 0.1424 0.2669 0.00000 6.696 1499.9 12.0 0.0000 0.3310 37.48 0.0628 0.0001 0.0010
84.3750 35.9951 0.3372 0.3302 0.3325 0.00000 7.273 1500.0 12.0 0.0000 0.3158 42.01 0.0628 0.0000 0.0000
90.0000 35.9951 0.4403 0.2263 0.3333 0.00000 7.238 1499.8 12.0 0.0000 0.4810 61.05 0.0628 0.0001 0.0018
95.6250 35.9951 0.4861 0.1991 0.3147 0.00000 7.475 1499.8 12.0 0.0000 0.4071 50.03 0.0628 0.0001 0.0015
101.2500 35.9951 0.5329 0.1717 0.2954 0.00000 7.245 1499.9 12.0 0.0000 0.3811 45.25 0.0628 0.0001 0.0013
129.3750 35.9951 0.3593 0.3078 0.3328 0.00000 7.436 1499.9 12.0 0.0000 0.0716 10.00 0.0628 0.0001 0.0009
-174.3750 35.9951 0.5028 0.1874 0.3097 0.00000 7.158 1499.8 12.0 0.0000 0.2864 34.81 0.0628 0.0001 0.0018
-163.1250 35.9951 0.5317 0.1871 0.2812 0.00000 7.014 1500.0 12.0 0.0000 0.1640 19.32 0.0628 0.0000 0.0000
-157.5000 35.9951 0.4524 0.2327 0.3148 0.00000 7.529 1500.0 12.0 0.0000 0.1204 15.03 0.0628 0.0000 0.0000
-151.8750 35.9951 0.3997 0.2505 0.3499 0.00000 7.505 1500.0 12.0 0.0000 0.2550 33.27 0.0743 0.0000 0.0000
-146.2500 35.9951 0.4468 0.2235 0.3297 0.00000 7.468 1500.0 12.0 0.0000 0.1485 18.75 0.0648 0.0000 0.0000
-140.6250 35.9951 0.3545 0.2750 0.3705 0.00000 7.713 1500.0 12.0 0.0000 0.1524 20.52 0.0628 0.0000 0.0000
-135.0000 35.9951 0.4114 0.2719 0.3167 0.00000 8.147 1500.0 12.0 0.0000 0.5950 75.86 0.1333 0.0000 0.0000
-129.3750 35.9951 0.4496 0.2541 0.2962 0.00000 6.285 1469.3 12.0 0.0000 0.9734 126.43 0.3117 0.0205 0.0291
-95.6250 35.9951 0.4717 0.2111 0.3172 0.00000 7.350 1499.9 12.0 0.0000 0.4630 57.37 0.0628 0.0001 0.0007
-90.0000 35.9951 0.4839 0.2024 0.3136 0.00000 7.357 1499.9 12.0 0.0000 0.6810 83.73 0.0628 0.0001 0.0008
-61.8750 35.9951 0.4803 0.2013 0.3183 0.00000 7.114 1499.9 12.0 0.0000 0.1368 16.88 0.0628 0.0001 0.0007
-56.2500 35.9951 0.4564 0.2156 0.3280 0.00000 7.266 1499.9 12.0 0.0000 0.1609 20.20 0.0628 0.0001 0.0007
-50.6250 35.9951 0.5162 0.1851 0.2986 0.00000 7.042 1499.8 12.0 0.0000 0.1656 19.87 0.0628 0.0001 0.0013
-45.0000 35.9951 0.5763 0.2044 0.2193 0.00000 5.756 1500.0 12.0 0.0000 1.5819 166.15 0.3599 0.0000 0.0000
-39.3750 35.9951 0.4776 0.2693 0.2532 0.00000 5.342 1438.4 12.0 0.0000 1.3138 172.61 0.5076 0.0411 0.0476
-22.5000 35.9951 0.5146 0.2071 0.2782 0.00000 6.074 1489.4 12.0 0.0000 2.5019 181.04 0.2665 0.0071 0.0109
-16.8750 35.9951 0.5210 0.2062 0.2728 0.00000 5.979 1491.4 12.0 0.0000 2.5935 179.34 0.2585 0.0058 0.0091
-11.2500 35.9951 0.5289 0.1773 0.2938 0.00000 6.267 1493.6 12.0 0.0000 1.7552 180.16 0.1543 0.0042 0.0100
-5.6250 35.9951 0.4938 0.1873 0.3188 0.00000 6.627 1499.8 12.0 0.0000 0.1957 24.01 0.0628 0.0001 0.0017
11.2500 30.4576 0.5283 0.1778 0.2939 0.00000 6.851 1499.7 12.0 0.0000 0.5262 62.59 0.0628 0.0002 0.0029
16.8750 30.4576 0.6030 0.1457 0.2513 0.00000 6.609 1500.0 12.0 0.0000 0.8380 93.36 0.0628 0.0000 0.0000
22.5000 30.4576 0.4985 0.2024 0.2991 0.00000 6.800 1500.0 12.0 0.0000 0.2610 31.59 0.0628 0.0000 0.0000
28.1250 30.4576 0.4388 0.2365 0.3247 0.00000 7.363 1500.0 12.0 0.0000 0.2521 31.86 0.0628 0.0000 0.0000
33.7500 30.4576 0.4823 0.2094 0.3083 0.00000 6.826 1500.0 12.0 0.0000 0.0876 10.74 0.0628 0.0000 0.0000
39.3750 30.4576 0.4529 0.2298 0.3173 0.00000 7.214 1500.0 12.0 0.0000 0.0831 10.39 0.0648 0.0000 0.0000
45.0000 30.4576 0.6153 0.1396 0.2451 0.00000 6.683 1500.0 12.0 0.0000 0.3670 40.46 0.0628 0.0000 0.0000
50.6250 30.4576 0.4906 0.1991 0.3102 0.00000 7.203 1499.5 12.0 0.0000 0.9654 118.14 0.0740 0.0003 0.0026
90.0000 30.4576 0.4495 0.2325 0.3180 0.00000 7.843 1500.0 12.0 0.0000 0.4727 59.23 0.0628 0.0000 0.0004
95.6250 30.4576 0.3832 0.2753 0.3416 0.00000 8.385 1500.0 12.0 0.0000 0.1137 14.88 0.0628 0.0000 0.0000
101.2500 30.4576 0.5029 0.2093 0.2878 0.00000 7.532 1500.0 12.0 0.0000 0.1734 20.81 0.0628 0.0000 0.0000
123.7500 30.4576 0.4369 0.2270 0.3360 0.00000 7.464 1499.8 12.0 0.0000 0.0784 10.00 0.0628 0.0002 0.0020
129.3750 30.4576 0.3875 0.2523 0.3602 0.00000 7.479 1499.9 12.0 0.0000 0.1124 14.83 0.0628 0.0001 0.0009
135.0000 30.4576 0.4520 0.2084 0.3395 0.00000 6.624 1495.9 12.0 0.0000 1.0845 138.24 0.1045 0.0028 0.0104
140.6250 30.4576 0.4442 0.2527 0.3032 0.00000 6.332 1482.5 12.0 0.0000 2.1529 192.11 0.3013 0.0117 0.0169
146.2500 30.4576 0.4011 0.3052 0.2928 0.00000 6.655 1500.0 12.0 0.0000 1.9244 189.49 0.2973 0.0000 0.0000
174.3750 30.4576 0.4916 0.2079 0.3005 0.00000 6.850 1500.0 12.0 0.0000 0.3444 41.86 0.0628 0.0000 0.0000
-174.3750 30.4576 0.5439 0.1806 0.2755 0.00000 6.974 1500.0 12.0 0.0000 0.1663 19.40 0.0628 0.0000 0.0000
-168.7500 30.4576 0.4865 0.2111 0.3024 0.00000 6.931 1500.0 12.0 0.0000 0.1263 15.41 0.0650 0.0000 0.0000
-163.1250 30.4576 0.4942 0.2079 0.2979 0.00000 7.115 1500.0 12.0 0.0000 0.3324 40.29 0.0677 0.0000 0.0000
-157.5000 30.4576 0.4150 0.2457 0.3393 0.00000 7.601 1500.0 12.0 0.0000 0.2706 34.86 0.0639 0.0000 0.0000
-151.8750 30.4576 0.4407 0.2317 0.3275 0.00000 7.276 1500.0 12.0 0.0000 0.0987 12.48 0.0628 0.0000 0.0000
-140.6250 30.4576 0.4052 0.2506 0.3441 0.00000 7.528 1500.0 12.0 0.0000 0.1129 14.65 0.0628 0.0000 0.0004
-135.0000 30.4576 0.4420 0.2456 0.3124 0.00000 7.487 1498.4 12.0 0.0000 0.8302 104.32 0.1470 0.0010 0.0026
-129.3750 30.4576 0.3058 0.3987 0.2953 0.00000 6.777 1488.5 12.0 0.0000 0.9930 133.65 0.5050 0.0077 0.0089
-101.2500 30.4576 0.4094 0.2722 0.3183 0.00000 7.113 1499.7 12.0 0.0000 0.5489 70.14 0.0628 0.0002 0.0030
-95.6250 30.4576 0.5800 0.1623 0.2577 0.00000 7.136 1500.0 12.0 0.0000 0.5330 60.36 0.0628 0.0000 0.0000
-90.0000 30.4576 0.5037 0.2043 0.2920 0.00000 7.417 1500.0 12.0 0.0000 0.2483 29.86 0.0628 0.0000 0.0000
-84.3750 30.4576 0.4313 0.2466 0.3221 0.00000 8.068 1500.0 12.0 0.0000 0.2030 25.71 0.0628 0.0000 0.0000
-78.7500 30.4576 0.4805 0.2093 0.3101 0.00000 7.474 1500.0 12.0 0.0000 0.1284 15.77 0.0628 0.0000 0.0003
-73.1250 30.4576 0.4066 0.2609 0.3325 0.00000 7.322 1499.9 12.0 0.0000 0.1974 25.45 0.0783 0.0000 0.0002
-67.5000 30.4576 0.4313 0.2314 0.3373 0.00000 7.366 1499.9 12.0 0.0000 0.3471 44.34 0.0827 0.0001 0.0003
-61.8750 30.4576 0.4371 0.2383 0.3246 0.00000 7.643 1500.0 12.0 0.0000 0.2016 25.50 0.0745 0.0000 0.0001
-56.2500 30.4576 0.4712 0.2241 0.3047 0.00000 7.547 1500.0 12.0 0.0000 0.1613 19.85 0.0809 0.0000 0.0000
-50.6250 30.4576 0.4624 0.2281 0.3096 0.00000 7.154 1500.0 12.0 0.0000 0.0664 10.00 0.0878 0.0000 0.0000
-45.0000 30.4576 0.4305 0.2853 0.2842 0.00000 6.700 1500.0 12.0 0.0000 0.5981 74.20 0.3799 0.0000 0.0000
-39.3750 30.4576 0.5003 0.2906 0.2092 0.00000 5.255 1477.0 12.0 0.0000 2.4973 178.83 0.6894 0.0153 0.0162
-33.7500 30.4576 0.4016 0.3310 0.2674 0.00000 5.684 1483.9 12.0 0.0000 2.6562 191.74 0.5927 0.0107 0.0118
16.8750 24.9199 0.5949 0.1495 0.2557 0.00000 6.970 1500.0 12.0 0.0000 1.0274 115.28 0.0633 0.0000 0.0004
22.5000 24.9199 0.4874 0.2129 0.2997 0.00000 7.171 1500.0 12.0 0.0000 0.4301 52.35 0.0628 0.0000 0.0000
28.1250 24.9199 0.3432 0.2959 0.3608 0.00000 8.096 1500.0 12.0 0.0000 0.0676 10.00 0.0628 0.0000 0.0000
33.7500 24.9199 0.3942 0.2639 0.3419 0.00000 7.617 1500.0 12.0 0.0000 0.0700 10.00 0.0628 0.0000 0.0000
39.3750 24.9199 0.4322 0.2446 0.3232 0.00000 7.445 1500.0 12.0 0.0000 0.1090 13.80 0.0670 0.0000 0.0000
45.0000 24.9199 0.5024 0.2096 0.2881 0.00000 7.625 1500.0 12.0 0.0000 0.2980 35.76 0.0628 0.0000 0.0000
50.6250 24.9199 0.4403 0.2336 0.3261 0.00000 7.418 1499.6 12.0 0.0000 0.2827 35.76 0.0628 0.0003 0.0035
84.3750 24.9199 0.3652 0.2971 0.3374 0.00000 7.673 1500.0 12.0 0.0000 0.2550 33.57 0.0628 0.0000 0.0003
90.0000 24.9199 0.5162 0.1947 0.2891 0.00000 7.297 1500.0 12.0 0.0000 0.3080 36.73 0.0628 0.0000 0.0002
