Lon Lat b theta_s theta_fc theta_wp awc_mm evaporable_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
106.8750 52.6065 6.27421 0.430147 0.317780 0.148016 248.530 251.491 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.639821
112.5000 52.6065 6.72193 0.433702 0.330701 0.162077 232.070 235.312 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.612446 0.150100
123.7500 52.6065 6.16668 0.427047 0.309974 0.142470 251.256 254.105 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 52.6065 6.24398 0.430775 0.318648 0.147873 97.988 100.946 1.000000 1.000000 1.000000 1.000000 0.965856 0.077200 0.077200 0.077200 0.077200 0.077200 0.077200 0.077200 0.077200 0.077200 0.077200
-151.8750 52.6065 4.91002 0.416252 0.265219 0.099907 74.818 76.816 1.000000 1.000000 1.000000 0.835053 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 52.6065 4.47773 0.403571 0.229621 0.078717 132.023 133.597 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.280840 0.078000 0.078000 0.078000 0.078000 0.078000 0.078000
-140.6250 52.6065 5.52498 0.416815 0.278982 0.117155 123.820 126.163 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.784233 0.108400 0.108400 0.108400 0.108400 0.108400 0.108400 0.108400 0.108400
-135.0000 52.6065 5.09673 0.411274 0.259506 0.101315 237.286 239.313 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 52.6065 6.06008 0.428868 0.312119 0.141508 186.068 188.898 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.438348 0.116900 0.116900 0.116900 0.116900
-112.5000 52.6065 6.07542 0.428661 0.311920 0.141700 75.970 78.804 1.000000 1.000000 1.000000 0.465332 0.090700 0.090700 0.090700 0.090700 0.090700 0.090700 0.090700 0.090700 0.090700 0.090700 0.090700
-106.8750 52.6065 5.68561 0.424884 0.298039 0.128264 127.949 130.515 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.842016 0.086800 0.086800 0.086800 0.086800 0.086800 0.086800 0.086800 0.086800
-101.2500 52.6065 5.34501 0.419008 0.279917 0.114164 216.478 218.762 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.876498 0.091900 0.091900
-95.6250 52.6065 5.41280 0.420476 0.284179 0.117211 209.027 211.372 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.328638 0.095200 0.095200
-28.1250 52.6065 5.12413 0.421256 0.280085 0.109900 156.552 158.750 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.712384 0.081100 0.081100 0.081100 0.081100 0.081100 0.081100
-22.5000 52.6065 4.44022 0.402246 0.226102 0.076813 193.814 195.351 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.791107 0.095700 0.095700
-16.8750 52.6065 6.18498 0.426747 0.309634 0.142641 86.396 89.249 1.000000 1.000000 1.000000 0.944925 0.111700 0.111700 0.111700 0.111700 0.111700 0.111700 0.111700 0.111700 0.111700 0.111700 0.111700
-11.2500 52.6065 6.83416 0.437533 0.339794 0.168495 75.262 78.632 1.000000 1.000000 0.955990 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800 0.119800
-5.6250 52.6065 6.83431 0.437604 0.339941 0.168570 66.343 69.714 1.000000 1.000000 0.462497 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400 0.117400
0.0000 47.0696 6.39355 0.428382 0.315832 0.149222 96.328 99.312 1.000000 1.000000 1.000000 1.000000 0.373643 0.140800 0.140800 0.140800 0.140800 0.140800 0.140800 0.140800 0.140800 0.140800 0.140800
5.6250 47.0696 6.39803 0.427515 0.314158 0.148509 119.911 122.881 1.000000 1.000000 1.000000 1.000000 1.000000 0.821390 0.157500 0.157500 0.157500 0.157500 0.157500 0.157500 0.157500 0.157500 0.157500
11.2500 47.0696 6.72434 0.431855 0.327006 0.160307 130.777 133.984 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.256301 0.198600 0.198600 0.198600 0.198600 0.198600 0.198600 0.198600 0.198600
16.8750 47.0696 7.01793 0.435644 0.337946 0.170685 137.152 140.566 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.335098 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100
22.5000 47.0696 7.06261 0.435881 0.338898 0.171907 206.139 209.577 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.605114 0.246400 0.246400 0.246400
28.1250 47.0696 5.58334 0.412325 0.271380 0.115002 234.568 236.868 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
33.7500 47.0696 5.79487 0.422829 0.295700 0.129297 249.605 252.191 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 47.0696 6.24624 0.426617 0.310252 0.144017 146.389 149.269 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.436920 0.195600 0.195600 0.195600 0.195600 0.195600 0.195600 0.195600
-146.2500 47.0696 5.24370 0.413625 0.267203 0.107106 164.869 167.012 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.414634 0.176700 0.176700 0.176700 0.176700 0.176700
-140.6250 47.0696 5.68924 0.417641 0.283589 0.122111 139.262 141.704 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.516807 0.158200 0.158200 0.158200 0.158200 0.158200 0.158200 0.158200
-135.0000 47.0696 6.30239 0.429296 0.316435 0.147895 246.581 249.539 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.630338
-129.3750 47.0696 6.07917 0.428195 0.311024 0.141362 174.542 177.369 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.571600 0.143200 0.143200 0.143200 0.143200 0.143200
-28.1250 47.0696 5.31814 0.421227 0.283896 0.115263 252.950 255.255 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-22.5000 47.0696 5.06968 0.408926 0.254390 0.098820 233.355 235.331 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 47.0696 6.12336 0.422226 0.299725 0.137004 214.210 216.951 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.753643 0.205300 0.205300
-11.2500 47.0696 6.98661 0.436503 0.339345 0.170867 106.499 109.917 1.000000 1.000000 1.000000 1.000000 0.374282 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700
-5.6250 47.0696 6.62752 0.431584 0.325285 0.157811 89.316 92.473 1.000000 1.000000 1.000000 0.550048 0.162100 0.162100 0.162100 0.162100 0.162100 0.162100 0.162100 0.162100 0.162100 0.162100 0.162100
0.0000 41.5325 5.41897 0.415181 0.273757 0.113027 241.096 243.357 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
5.6250 41.5325 6.33501 0.423825 0.305978 0.143568 243.615 246.486 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
11.2500 41.5325 5.71076 0.415877 0.280537 0.121181 239.033 241.457 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 41.5325 6.80522 0.434290 0.332860 0.164565 108.644 111.936 1.000000 1.000000 1.000000 1.000000 1.000000 0.272982 0.131400 0.131400 0.131400 0.131400 0.131400 0.131400 0.131400 0.131400 0.131400
33.7500 41.5325 5.07145 0.412004 0.260373 0.101178 142.560 144.584 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.578260 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 41.5325 5.53398 0.418834 0.283144 0.119071 106.318 108.699 1.000000 1.000000 1.000000 1.000000 1.000000 0.914715 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 41.5325 5.45378 0.417468 0.278930 0.115815 98.685 101.001 1.000000 1.000000 1.000000 1.000000 1.000000 0.389371 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400
-151.8750 41.5325 7.68131 0.441202 0.355430 0.190424 182.615 186.423 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.992150 0.215000 0.215000 0.215000 0.215000 0.215000
-146.2500 41.5325 7.08131 0.437264 0.341881 0.173731 157.137 160.612 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.947180 0.199700 0.199700 0.199700 0.199700 0.199700 0.199700 0.199700
-140.6250 41.5325 7.93162 0.446163 0.367380 0.200741 82.439 86.454 1.000000 1.000000 1.000000 0.249864 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300
-135.0000 41.5325 6.28133 0.426049 0.309616 0.144339 218.959 221.845 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.994760 0.126600 0.126600
-129.3750 41.5325 5.91825 0.425963 0.304030 0.135252 189.939 192.644 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.650938 0.150700 0.150700 0.150700 0.150700
-45.0000 41.5325 5.98519 0.430015 0.313375 0.140678 32.793 35.607 1.000000 0.082481 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-39.3750 41.5325 7.68115 0.439632 0.352310 0.188750 83.480 87.255 1.000000 1.000000 1.000000 0.583751 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200
-22.5000 41.5325 5.58868 0.417093 0.280705 0.119051 242.481 244.862 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 41.5325 5.45726 0.410153 0.264831 0.110022 232.213 234.413 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 41.5325 5.66443 0.414859 0.277737 0.119151 237.879 240.262 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 41.5325 5.54243 0.416859 0.279394 0.117650 242.617 244.970 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
11.2500 35.9951 5.25508 0.418264 0.276640 0.111109 149.584 151.806 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.659796 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 35.9951 5.84602 0.422394 0.295675 0.130225 91.456 94.060 1.000000 1.000000 1.000000 1.000000 0.899720 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
22.5000 35.9951 6.33377 0.430706 0.319728 0.149998 37.797 40.797 1.000000 0.410501 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 35.9951 6.26299 0.429318 0.315936 0.146956 37.820 40.759 1.000000 0.421748 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 35.9951 5.64054 0.419982 0.287353 0.122835 82.183 84.640 1.000000 1.000000 1.000000 1.000000 0.367390 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
39.3750 35.9951 5.26859 0.414950 0.270314 0.108822 61.299 63.475 1.000000 1.000000 1.000000 0.104974 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
45.0000 35.9951 5.15847 0.415852 0.269826 0.106536 66.036 68.167 1.000000 1.000000 1.000000 0.353332 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 35.9951 8.18298 0.444900 0.366715 0.204132 63.434 67.517 1.000000 1.000000 1.000000 0.210878 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
90.0000 35.9951 6.52082 0.434104 0.329096 0.157781 93.365 96.521 1.000000 1.000000 1.000000 1.000000 0.821932 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 35.9951 6.08004 0.428607 0.311878 0.141766 80.928 83.763 1.000000 1.000000 1.000000 1.000000 0.129341 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 35.9951 5.63582 0.422975 0.293292 0.125285 75.833 78.339 1.000000 1.000000 1.000000 0.822869 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
129.3750 35.9951 7.82467 0.442591 0.359390 0.194760 26.555 29.414 0.733835 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 35.9951 5.89134 0.426669 0.305046 0.135203 61.588 64.292 1.000000 1.000000 0.872541 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 35.9951 5.87796 0.422576 0.296560 0.131198 40.993 43.617 1.000000 0.662608 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 35.9951 6.61767 0.432149 0.326305 0.158135 34.818 37.980 1.000000 0.253989 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 35.9951 6.91294 0.438974 0.343608 0.171753 59.720 63.155 1.000000 1.000000 0.583435 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300
-146.2500 35.9951 6.47491 0.433285 0.326840 0.155885 40.359 43.476 1.000000 0.518372 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800
-140.6250 35.9951 7.31115 0.444486 0.358867 0.186285 40.907 44.633 1.000000 0.553893 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 35.9951 7.24541 0.436521 0.342057 0.176506 118.474 122.004 1.000000 1.000000 1.000000 1.000000 1.000000 0.956665 0.133300 0.133300 0.133300 0.133300 0.133300 0.133300 0.133300 0.133300 0.133300
-129.3750 35.9951 6.95449 0.431755 0.329484 0.165377 186.678 189.986 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816912 0.311700 0.311700 0.311700 0.311700 0.311700
-95.6250 35.9951 6.27276 0.430208 0.317883 0.148039 89.699 92.660 1.000000 1.000000 1.000000 1.000000 0.653236 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 35.9951 6.13251 0.428797 0.313031 0.143253 124.351 127.216 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.821932 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 35.9951 6.11632 0.429349 0.313926 0.143366 37.934 40.801 1.000000 0.407690 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 35.9951 6.34800 0.432214 0.323004 0.151792 41.946 44.982 1.000000 0.633555 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 35.9951 5.85121 0.424851 0.300706 0.132537 41.941 44.592 1.000000 0.677603 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-45.0000 35.9951 6.13619 0.415603 0.287142 0.131467 233.513 236.142 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-39.3750 35.9951 7.18473 0.427217 0.323234 0.165864 221.627 224.944 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.575551 0.507600
-22.5000 35.9951 6.19709 0.424264 0.304853 0.140652 246.302 249.115 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 35.9951 6.18104 0.423389 0.302884 0.139463 245.132 247.921 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 35.9951 5.72494 0.423336 0.295551 0.127933 251.428 253.987 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 35.9951 5.89247 0.427950 0.307695 0.136398 47.554 50.282 1.000000 0.959700 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 30.4576 5.73297 0.423403 0.295822 0.128200 98.454 101.018 1.000000 1.000000 1.000000 1.000000 1.000000 0.308346 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 30.4576 5.20659 0.413983 0.267135 0.106384 141.393 143.521 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.418936 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
22.5000 30.4576 6.12813 0.426724 0.308759 0.141219 56.764 59.588 1.000000 1.000000 0.634492 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 30.4576 6.68141 0.433940 0.330705 0.161379 55.957 59.185 1.000000 1.000000 0.551081 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 30.4576 6.24289 0.428766 0.314535 0.145945 29.722 32.302 0.883787 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
39.3750 30.4576 6.57199 0.432186 0.325814 0.157104 29.510 32.155 0.841951 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800
45.0000 30.4576 5.10713 0.412462 0.262045 0.102502 69.904 71.954 1.000000 1.000000 1.000000 0.690724 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
50.6250 30.4576 6.07869 0.427968 0.310553 0.141139 170.255 173.078 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.679604 0.074000 0.074000 0.074000 0.074000 0.074000
90.0000 30.4576 6.61540 0.432569 0.327126 0.158494 90.592 93.761 1.000000 1.000000 1.000000 1.000000 0.744144 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 30.4576 7.30725 0.440399 0.350462 0.181859 33.849 37.486 1.000000 0.191196 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 30.4576 6.23514 0.425844 0.308548 0.143030 42.490 45.351 1.000000 0.750705 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
123.7500 30.4576 6.53283 0.434561 0.330183 0.158517 28.784 31.313 0.797565 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
129.3750 30.4576 6.94486 0.440640 0.347384 0.174195 34.558 38.042 1.000000 0.179013 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
135.0000 30.4576 6.23628 0.433105 0.323354 0.149914 195.626 198.624 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.861197 0.104500 0.104500 0.104500 0.104500
140.6250 30.4576 6.93413 0.432574 0.330879 0.165742 247.706 251.021 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
146.2500 30.4576 7.77131 0.436751 0.347447 0.187497 239.925 243.675 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
174.3750 30.4576 6.21655 0.427501 0.311605 0.144115 69.838 72.721 1.000000 1.000000 1.000000 0.478917 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 30.4576 5.77225 0.421084 0.291830 0.127192 41.169 43.713 1.000000 0.684164 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 30.4576 6.26832 0.428106 0.313558 0.145945 36.136 39.055 1.000000 0.310905 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000 0.065000
-163.1250 30.4576 6.21577 0.427131 0.310850 0.143752 68.752 71.627 1.000000 1.000000 1.000000 0.369765 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700
-157.5000 30.4576 6.83299 0.436979 0.338645 0.167905 59.615 62.974 1.000000 1.000000 0.724787 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900
-151.8750 30.4576 6.60548 0.433848 0.329607 0.159522 31.755 34.907 0.987816 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 30.4576 6.91286 0.438189 0.341994 0.170945 34.211 37.630 1.000000 0.183699 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 30.4576 6.82332 0.433149 0.330767 0.163836 155.022 158.299 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.404606 0.147000 0.147000 0.147000 0.147000 0.147000 0.147000
-129.3750 30.4576 9.26785 0.446825 0.377333 0.224952 190.329 194.828 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.965350 0.505000 0.505000 0.505000 0.505000 0.505000
-101.2500 30.4576 7.25072 0.436794 0.342655 0.176900 100.883 104.421 1.000000 1.000000 1.000000 1.000000 1.000000 0.521091 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-95.6250 30.4576 5.47411 0.416635 0.277671 0.115669 96.185 98.499 1.000000 1.000000 1.000000 1.000000 1.000000 0.372076 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 30.4576 6.15640 0.425916 0.307548 0.141171 54.390 57.213 1.000000 1.000000 0.515468 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-84.3750 30.4576 6.84223 0.434631 0.333970 0.165744 47.852 51.167 1.000000 1.000000 0.090916 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-78.7500 30.4576 6.24186 0.429025 0.315047 0.146164 36.232 39.155 1.000000 0.328965 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-73.1250 30.4576 7.07415 0.437610 0.342506 0.173929 50.471 53.949 1.000000 0.976036 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300
-67.5000 30.4576 6.60359 0.435194 0.332342 0.160812 75.892 79.109 1.000000 1.000000 1.000000 0.514748 0.082700 0.082700 0.082700 0.082700 0.082700 0.082700 0.082700 0.082700 0.082700 0.082700 0.082700
-61.8750 30.4576 6.71018 0.434115 0.331401 0.162217 50.473 53.717 1.000000 1.000000 0.089308 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500 0.074500
-56.2500 30.4576 6.47701 0.429798 0.319783 0.152556 45.085 48.136 1.000000 0.644308 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900 0.080900
-50.6250 30.4576 6.54245 0.430900 0.322843 0.155160 32.240 34.392 0.693501 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800
-45.0000 30.4576 7.45006 0.433313 0.337769 0.177490 150.780 154.329 1.000000 1.000000 1.000000 1.000000 1.000000 0.988218 0.379900 0.379900 0.379900 0.379900 0.379900 0.379900 0.379900 0.379900 0.379900
-39.3750 30.4576 7.51233 0.423205 0.319258 0.168660 225.896 229.270 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 30.4576 8.17622 0.435726 0.348902 0.194123 232.169 236.051 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
