Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac
95.6250 62.7874 0.4328 0.2338 0.3335 0.00000 7.054 1500.0 12.0 0.0000 1.3915 177.25 0.0628
98.4375 62.7874 0.3439 0.2875 0.3687 0.00000 8.072 1500.0 12.0 0.0000 0.4517 61.06 0.0628
101.2500 62.7874 0.3890 0.2534 0.3577 0.00000 7.081 1500.0 12.0 0.0000 0.2463 32.44 0.0628
104.0625 62.7874 0.3507 0.2897 0.3597 0.00000 8.235 1500.0 12.0 0.0000 0.1185 15.89 0.0628
106.8750 62.7874 0.3381 0.2926 0.3693 0.00000 8.155 1500.0 12.0 0.0000 0.0986 13.37 0.0628
109.6875 62.7874 0.3215 0.3072 0.3713 0.00000 8.423 1500.0 12.0 0.0000 0.1035 14.15 0.0628
112.5000 62.7874 0.3893 0.2586 0.3522 0.00000 7.508 1500.0 12.0 0.0000 0.1411 18.53 0.0628
115.3125 62.7874 0.4311 0.2407 0.3282 0.00000 7.304 1500.0 12.0 0.0000 0.2211 28.10 0.0628
118.1250 62.7874 0.3641 0.2683 0.3676 0.00000 7.336 1500.0 12.0 0.0000 0.3939 52.74 0.0628
120.9375 62.7874 0.3207 0.3034 0.3759 0.00000 8.156 1500.0 12.0 0.0000 0.7412 101.59 0.0628
123.7500 62.7874 0.4504 0.2304 0.3192 0.00000 7.339 1500.0 12.0 0.0000 1.0673 133.76 0.0628
126.5625 62.7874 0.4796 0.2145 0.3059 0.00000 6.969 1500.0 12.0 0.0000 1.2233 150.02 0.0628
129.3750 62.7874 0.4126 0.2559 0.3315 0.00000 7.743 1500.0 12.0 0.0000 1.5369 197.42 0.0628
132.1875 62.7874 0.4475 0.2339 0.3186 0.00000 7.359 1500.0 12.0 0.0000 3.1867 399.76 0.0628
135.0000 62.7874 0.4324 0.2420 0.3256 0.00000 7.537 1500.0 12.0 0.0000 2.2935 290.94 0.0628
137.8125 62.7874 0.3735 0.2847 0.3417 0.00000 7.844 1500.0 12.0 0.0000 1.6343 214.93 0.1228
140.6250 62.7874 0.2778 0.3537 0.3686 0.00000 8.509 1500.0 12.0 0.0000 0.8659 120.48 0.1843
143.4375 62.7874 0.2737 0.3605 0.3658 0.00000 8.287 1500.0 12.0 0.0000 0.6087 84.72 0.2280
146.2500 62.7874 0.3146 0.3399 0.3454 0.00000 7.596 1500.0 12.0 0.0000 0.4393 59.45 0.2583
149.0625 62.7874 0.3056 0.3425 0.3519 0.00000 7.064 1500.0 12.0 0.0000 0.4798 65.39 0.2773
151.8750 62.7874 0.2693 0.3478 0.3829 0.00000 6.532 1500.0 12.0 0.0000 0.5362 75.41 0.2833
154.6875 62.7874 0.2649 0.3432 0.3919 0.00000 6.225 1500.0 12.0 0.0000 0.5481 77.58 0.2867
157.5000 62.7874 0.3603 0.2964 0.3433 0.00000 5.823 1500.0 12.0 0.0000 0.9158 121.27 0.2880
160.3125 62.7874 0.4382 0.2621 0.2997 0.00000 5.701 1500.0 12.0 0.0000 1.3506 168.40 0.2968
-151.8750 62.7874 0.0483 0.6640 0.2877 0.00000 6.503 1500.0 12.0 0.0000 2.2710 334.38 0.2108
-149.0625 62.7874 0.1219 0.5596 0.3185 0.00000 7.475 1500.0 12.0 0.0000 1.3797 200.02 0.2077
-118.1250 62.7874 0.3723 0.2595 0.3681 0.00000 7.106 1500.0 12.0 0.0000 0.9937 132.59 0.0628
-115.3125 62.7874 0.3469 0.2713 0.3818 0.00000 7.193 1500.0 12.0 0.0000 0.9973 135.55 0.0628
-112.5000 62.7874 0.3171 0.2908 0.3921 0.00000 7.170 1500.0 12.0 0.0000 2.1340 295.38 0.0895
-109.6875 62.7874 0.3276 0.2981 0.3743 0.00000 7.496 1500.0 12.0 0.0000 2.7760 379.04 0.1129
-106.8750 62.7874 0.4246 0.2622 0.3133 0.00000 7.645 1500.0 12.0 0.0000 2.0501 259.24 0.1193
-104.0625 62.7874 0.5360 0.1996 0.2643 0.00000 7.035 1500.0 12.0 0.0000 2.2020 256.19 0.1236
-101.2500 62.7874 0.6043 0.1633 0.2324 0.00000 6.481 1500.0 12.0 0.0000 1.7871 196.61 0.1260
-98.4375 62.7874 0.5240 0.2019 0.2741 0.00000 6.784 1500.0 12.0 0.0000 1.0819 127.39 0.1249
-95.6250 62.7874 0.4003 0.2755 0.3242 0.00000 7.626 1500.0 12.0 0.0000 0.7903 101.70 0.1256
-92.8125 62.7874 0.4524 0.2429 0.3047 0.00000 6.956 1500.0 12.0 0.0000 0.8742 108.56 0.1180
-90.0000 62.7874 0.4929 0.2092 0.2979 0.00000 6.663 1500.0 12.0 0.0000 1.1122 134.88 0.0999
-87.1875 62.7874 0.4537 0.2305 0.3158 0.00000 7.226 1500.0 12.0 0.0000 1.2476 155.80 0.0752
-84.3750 62.7874 0.3467 0.3088 0.3445 0.00000 8.537 1500.0 12.0 0.0000 2.2971 306.24 0.0797
-81.5625 62.7874 0.4479 0.2460 0.3062 0.00000 7.671 1500.0 12.0 0.0000 3.2152 400.49 0.0975
-78.7500 62.7874 0.3449 0.3072 0.3479 0.00000 8.441 1500.0 12.0 0.0000 1.8392 245.82 0.1235
-75.9375 62.7874 0.5208 0.2165 0.2627 0.00000 7.056 1500.0 12.0 0.0000 2.0978 245.73 0.1565
-73.1250 62.7874 0.4955 0.2373 0.2672 0.00000 6.970 1500.0 12.0 0.0000 1.6708 198.79 0.1887
-70.3125 62.7874 0.4821 0.2349 0.2830 0.00000 6.493 1500.0 12.0 0.0000 1.4792 178.82 0.2160
-67.5000 62.7874 0.3628 0.3028 0.3344 0.00000 7.131 1500.0 12.0 0.0000 0.7332 96.52 0.2333
-64.6875 62.7874 0.3376 0.3118 0.3506 0.00000 6.947 1500.0 12.0 0.0000 0.4982 66.91 0.2394
-61.8750 62.7874 0.3922 0.2736 0.3342 0.00000 6.335 1500.0 12.0 0.0000 0.5034 65.38 0.2326
-59.0625 62.7874 0.4288 0.2580 0.3132 0.00000 6.488 1500.0 12.0 0.0000 0.5116 64.56 0.2223
-56.2500 62.7874 0.5310 0.2008 0.2682 0.00000 5.980 1500.0 12.0 0.0000 0.7067 82.63 0.2069
-53.4375 62.7874 0.4384 0.2515 0.3100 0.00000 6.604 1500.0 12.0 0.0000 0.8439 105.82 0.2014
-50.6250 62.7874 0.4102 0.2649 0.3249 0.00000 6.474 1500.0 12.0 0.0000 1.0324 132.29 0.1959
-8.4375 62.7874 0.3312 0.2900 0.3788 0.00000 6.511 1500.0 12.0 0.0000 0.2817 38.49 0.1477
-5.6250 62.7874 0.3122 0.2996 0.3882 0.00000 6.824 1500.0 12.0 0.0000 0.1862 25.77 0.1375
-2.8125 62.7874 0.3368 0.2757 0.3875 0.00000 6.221 1500.0 12.0 0.0000 0.3482 47.68 0.1368
0.0000 59.9970 0.5396 0.1919 0.2685 0.00000 5.997 1500.0 12.0 0.0000 0.6222 72.44 0.1638
2.8125 59.9970 0.5360 0.1955 0.2684 0.00000 6.072 1500.0 12.0 0.0000 0.5515 64.32 0.1633
5.6250 59.9970 0.5198 0.2075 0.2727 0.00000 6.282 1500.0 12.0 0.0000 0.4605 54.29 0.1586
8.4375 59.9970 0.4188 0.2641 0.3170 0.00000 7.067 1500.0 12.0 0.0000 0.2584 32.83 0.1499
11.2500 59.9970 0.4015 0.2777 0.3209 0.00000 7.540 1500.0 12.0 0.0000 0.2751 35.32 0.1372
14.0625 59.9970 0.3831 0.2817 0.3352 0.00000 7.763 1500.0 12.0 0.0000 0.3271 42.68 0.1243
16.8750 59.9970 0.4271 0.2533 0.3196 0.00000 7.337 1500.0 12.0 0.0000 0.4023 50.99 0.1124
19.6875 59.9970 0.3702 0.2854 0.3443 0.00000 8.113 1500.0 12.0 0.0000 0.4620 60.94 0.0963
22.5000 59.9970 0.5165 0.2045 0.2790 0.00000 7.093 1500.0 12.0 0.0000 0.7488 88.76 0.0885
25.3125 59.9970 0.5105 0.1998 0.2897 0.00000 6.921 1500.0 12.0 0.0000 0.6748 80.75 0.0716
73.1250 59.9970 0.4179 0.2517 0.3304 0.00000 6.565 1500.0 12.0 0.0000 3.3599 430.25 0.1578
75.9375 59.9970 0.4494 0.2351 0.3154 0.00000 6.367 1500.0 12.0 0.0000 3.1847 398.44 0.1643
87.1875 59.9970 0.4727 0.2271 0.3002 0.00000 6.563 1500.0 12.0 0.0000 2.0281 248.75 0.1587
90.0000 59.9970 0.4759 0.2250 0.2990 0.00000 6.662 1500.0 12.0 0.0000 1.7699 216.59 0.1373
92.8125 59.9970 0.4323 0.2530 0.3147 0.00000 7.154 1500.0 12.0 0.0000 1.9290 243.24 0.1371
95.6250 59.9970 0.3350 0.3155 0.3495 0.00000 8.102 1500.0 12.0 0.0000 0.8795 118.17 0.1645
98.4375 59.9970 0.3517 0.3086 0.3397 0.00000 7.682 1500.0 12.0 0.0000 0.3491 46.32 0.2047
101.2500 59.9970 0.4564 0.2443 0.2994 0.00000 6.332 1500.0 12.0 0.0000 0.1846 22.81 0.2335
104.0625 59.9970 0.4432 0.2543 0.3025 0.00000 6.343 1500.0 12.0 0.0000 0.1170 14.58 0.2484
106.8750 59.9970 0.4175 0.2711 0.3114 0.00000 6.646 1500.0 12.0 0.0000 0.0921 11.67 0.2436
109.6875 59.9970 0.4289 0.2658 0.3053 0.00000 6.672 1500.0 12.0 0.0000 0.0959 12.04 0.2269
112.5000 59.9970 0.4037 0.2754 0.3208 0.00000 6.860 1500.0 12.0 0.0000 0.1166 14.95 0.2058
115.3125 59.9970 0.3622 0.2939 0.3440 0.00000 7.114 1500.0 12.0 0.0000 0.1952 25.84 0.1856
118.1250 59.9970 0.2672 0.3478 0.3850 0.00000 7.875 1500.0 12.0 0.0000 0.3114 43.88 0.1517
120.9375 59.9970 0.3161 0.3031 0.3809 0.00000 7.656 1500.0 12.0 0.0000 0.9016 124.14 0.1001
123.7500 59.9970 0.4030 0.2573 0.3398 0.00000 7.624 1500.0 12.0 0.0000 1.0352 134.17 0.0628
126.5625 59.9970 0.2882 0.3274 0.3844 0.00000 8.357 1500.0 12.0 0.0000 1.5294 213.53 0.0628
129.3750 59.9970 0.3833 0.2769 0.3399 0.00000 8.033 1500.0 12.0 0.0000 1.5041 196.73 0.0628
132.1875 59.9970 0.4081 0.2566 0.3353 0.00000 7.809 1500.0 12.0 0.0000 2.5012 322.60 0.0628
135.0000 59.9970 0.4544 0.2349 0.3106 0.00000 6.972 1500.0 12.0 0.0000 2.4178 300.95 0.1205
137.8125 59.9970 0.4612 0.2351 0.3038 0.00000 6.622 1500.0 12.0 0.0000 2.4867 307.33 0.1644
140.6250 59.9970 0.3717 0.2941 0.3342 0.00000 7.443 1500.0 12.0 0.0000 1.4656 192.14 0.1929
143.4375 59.9970 0.3763 0.2950 0.3287 0.00000 7.248 1500.0 12.0 0.0000 0.7684 100.22 0.2139
146.2500 59.9970 0.3342 0.3227 0.3431 0.00000 7.632 1500.0 12.0 0.0000 0.4894 65.56 0.2317
149.0625 59.9970 0.4190 0.2777 0.3033 0.00000 6.984 1500.0 12.0 0.0000 0.4632 58.40 0.2442
151.8750 59.9970 0.3645 0.3151 0.3204 0.00000 7.453 1500.0 12.0 0.0000 0.4643 60.62 0.2528
154.6875 59.9970 0.2387 0.3775 0.3837 0.00000 7.890 1500.0 12.0 0.0000 0.3662 52.19 0.2639
157.5000 59.9970 0.2572 0.3539 0.3890 0.00000 6.640 1500.0 12.0 0.0000 0.6966 98.77 0.2737
160.3125 59.9970 0.3899 0.2853 0.3249 0.00000 6.237 1500.0 12.0 0.0000 1.2288 158.95 0.2758
-149.0625 59.9970 0.3509 0.3069 0.3423 0.00000 7.123 1500.0 12.0 0.0000 1.4136 187.87 0.2332
-146.2500 59.9970 0.3900 0.2717 0.3382 0.00000 6.324 1500.0 12.0 0.0000 1.0032 130.69 0.2460
-143.4375 59.9970 0.3767 0.2780 0.3453 0.00000 6.329 1500.0 12.0 0.0000 0.8311 109.35 0.2363
-140.6250 59.9970 0.2886 0.3285 0.3828 0.00000 7.091 1500.0 12.0 0.0000 0.6348 88.54 0.2119
-137.8125 59.9970 0.4284 0.2430 0.3286 0.00000 6.331 1500.0 12.0 0.0000 0.9864 125.56 0.1787
-120.9375 59.9970 0.4301 0.2446 0.3253 0.00000 6.959 1500.0 12.0 0.0000 2.1386 271.52 0.1279
-118.1250 59.9970 0.4697 0.2197 0.3106 0.00000 6.878 1500.0 12.0 0.0000 2.2627 279.59 0.0966
-115.3125 59.9970 0.3477 0.2845 0.3678 0.00000 6.725 1500.0 12.0 0.0000 2.4804 334.56 0.1483
-112.5000 59.9970 0.2791 0.3209 0.4001 0.00000 7.025 1500.0 12.0 0.0000 2.6004 367.33 0.1563
-109.6875 59.9970 0.2886 0.3287 0.3828 0.00000 7.663 1500.0 12.0 0.0000 2.3662 330.05 0.1573
-106.8750 59.9970 0.5193 0.2122 0.2685 0.00000 6.852 1500.0 12.0 0.0000 1.7131 201.53 0.1580
-104.0625 59.9970 0.5228 0.2069 0.2703 0.00000 6.543 1500.0 12.0 0.0000 1.2800 150.46 0.1594
-101.2500 59.9970 0.4296 0.2558 0.3146 0.00000 6.973 1500.0 12.0 0.0000 0.9799 123.70 0.1615
-98.4375 59.9970 0.3552 0.3017 0.3431 0.00000 7.793 1500.0 12.0 0.0000 1.1924 158.24 0.1712
-95.6250 59.9970 0.4134 0.2691 0.3175 0.00000 7.117 1500.0 12.0 0.0000 1.5877 202.30 0.1752
-84.3750 59.9970 0.6041 0.1696 0.2263 0.00000 6.603 1500.0 12.0 0.0000 4.7286 518.23 0.1347
-81.5625 59.9970 0.5266 0.2156 0.2578 0.00000 6.943 1500.0 12.0 0.0000 4.1626 484.72 0.1422
-78.7500 59.9970 0.4007 0.2845 0.3148 0.00000 7.498 1500.0 12.0 0.0000 3.2372 414.34 0.1572
-75.9375 59.9970 0.3988 0.2811 0.3200 0.00000 7.178 1500.0 12.0 0.0000 2.5582 328.66 0.1787
-73.1250 59.9970 0.3603 0.3016 0.3381 0.00000 7.281 1500.0 12.0 0.0000 1.4409 190.28 0.2025
-70.3125 59.9970 0.3837 0.2787 0.3376 0.00000 6.721 1500.0 12.0 0.0000 1.0374 135.50 0.2181
-33.7500 59.9970 0.3627 0.2792 0.3581 0.00000 6.551 1500.0 12.0 0.0000 1.4437 192.45 0.1722
-30.9375 59.9970 0.3469 0.2949 0.3582 0.00000 6.814 1500.0 12.0 0.0000 0.9972 133.89 0.1770
-28.1250 59.9970 0.3911 0.2741 0.3348 0.00000 6.856 1500.0 12.0 0.0000 0.6922 89.97 0.1725
-25.3125 59.9970 0.4356 0.2434 0.3210 0.00000 6.488 1500.0 12.0 0.0000 0.5510 69.62 0.1607
-22.5000 59.9970 0.3104 0.3019 0.3878 0.00000 6.613 1500.0 12.0 0.0000 0.3784 52.42 0.1554
-19.6875 59.9970 0.3371 0.2825 0.3805 0.00000 6.381 1500.0 12.0 0.0000 0.3570 48.69 0.1501
-16.8750 59.9970 0.3511 0.2929 0.3561 0.00000 7.127 1500.0 12.0 0.0000 0.2676 35.82 0.1510
-14.0625 59.9970 0.3141 0.3266 0.3594 0.00000 7.884 1500.0 12.0 0.0000 0.2744 37.41 0.1551
-11.2500 59.9970 0.3674 0.2834 0.3492 0.00000 6.962 1500.0 12.0 0.0000 0.4319 57.18 0.1484
-8.4375 59.9970 0.3829 0.2749 0.3422 0.00000 6.628 1500.0 12.0 0.0000 0.5880 77.01 0.1510
-5.6250 59.9970 0.4738 0.2189 0.3073 0.00000 6.000 1500.0 12.0 0.0000 0.9216 113.43 0.1576
-2.8125 59.9970 0.4424 0.2463 0.3113 0.00000 6.535 1500.0 12.0 0.0000 0.4082 51.13 0.1624
0.0000 57.2066 0.4585 0.2448 0.2968 0.00000 6.459 1500.0 12.0 0.0000 0.1748 21.55 0.1949
2.8125 57.2066 0.4306 0.2579 0.3115 0.00000 6.691 1500.0 12.0 0.0000 0.1917 24.14 0.1848
5.6250 57.2066 0.3689 0.2966 0.3345 0.00000 7.430 1500.0 12.0 0.0000 0.1683 22.10 0.1717
8.4375 57.2066 0.3846 0.2819 0.3336 0.00000 7.374 1500.0 12.0 0.0000 0.1961 25.55 0.1580
11.2500 57.2066 0.2741 0.3493 0.3766 0.00000 8.705 1500.0 12.0 0.0000 0.2251 31.50 0.1460
14.0625 57.2066 0.2622 0.3574 0.3803 0.00000 8.892 1500.0 12.0 0.0000 0.2860 40.30 0.1373
16.8750 57.2066 0.3336 0.3104 0.3560 0.00000 8.169 1500.0 12.0 0.0000 0.4929 66.49 0.1288
19.6875 57.2066 0.4092 0.2625 0.3283 0.00000 7.397 1500.0 12.0 0.0000 0.7221 92.74 0.1200
22.5000 57.2066 0.3948 0.2707 0.3345 0.00000 7.606 1500.0 12.0 0.0000 0.9814 127.31 0.1144
25.3125 57.2066 0.4860 0.2142 0.2997 0.00000 6.636 1500.0 12.0 0.0000 1.4181 172.76 0.1082
28.1250 57.2066 0.5638 0.1757 0.2605 0.00000 6.430 1500.0 12.0 0.0000 2.4501 280.29 0.1076
33.7500 57.2066 0.6082 0.1544 0.2374 0.00000 6.184 1500.0 12.0 0.0000 3.1697 349.07 0.1211
36.5625 57.2066 0.4322 0.2378 0.3300 0.00000 6.394 1500.0 12.0 0.0000 1.4465 183.95 0.1360
87.1875 57.2066 0.3582 0.2935 0.3483 0.00000 7.228 1500.0 12.0 0.0000 2.7639 367.30 0.1938
90.0000 57.2066 0.4182 0.2519 0.3299 0.00000 6.510 1500.0 12.0 0.0000 3.4588 442.72 0.1802
92.8125 57.2066 0.3818 0.2812 0.3370 0.00000 6.711 1500.0 12.0 0.0000 1.1584 151.38 0.2185
98.4375 57.2066 0.4242 0.2627 0.3131 0.00000 5.784 1500.0 12.0 0.0000 0.3378 42.72 0.3054
101.2500 57.2066 0.3640 0.2937 0.3422 0.00000 5.842 1500.0 12.0 0.0000 0.2510 33.15 0.3000
104.0625 57.2066 0.3362 0.3138 0.3499 0.00000 6.470 1500.0 12.0 0.0000 0.1182 15.88 0.2729
106.8750 57.2066 0.2786 0.3535 0.3680 0.00000 7.614 1500.0 12.0 0.0000 0.0775 10.78 0.2429
109.6875 57.2066 0.3048 0.3149 0.3803 0.00000 6.491 1500.0 12.0 0.0000 0.1276 17.65 0.2152
112.5000 57.2066 0.2822 0.3175 0.4003 0.00000 6.248 1500.0 12.0 0.0000 0.2109 29.76 0.2105
115.3125 57.2066 0.2869 0.3202 0.3929 0.00000 6.077 1500.0 12.0 0.0000 0.3872 54.32 0.2279
118.1250 57.2066 0.3579 0.2901 0.3519 0.00000 5.901 1500.0 12.0 0.0000 0.8103 107.89 0.2471
120.9375 57.2066 0.3410 0.3137 0.3454 0.00000 6.758 1500.0 12.0 0.0000 0.5276 70.55 0.2407
123.7500 57.2066 0.2756 0.3464 0.3780 0.00000 7.276 1500.0 12.0 0.0000 0.6394 89.47 0.2019
126.5625 57.2066 0.2796 0.3399 0.3806 0.00000 7.780 1500.0 12.0 0.0000 1.2248 171.31 0.1641
129.3750 57.2066 0.3728 0.2893 0.3378 0.00000 7.552 1500.0 12.0 0.0000 2.8893 379.30 0.1636
132.1875 57.2066 0.3756 0.2975 0.3269 0.00000 7.461 1500.0 12.0 0.0000 2.6763 348.83 0.1931
135.0000 57.2066 0.4033 0.2840 0.3127 0.00000 6.967 1500.0 12.0 0.0000 2.6710 341.07 0.2250
137.8125 57.2066 0.4272 0.2693 0.3034 0.00000 6.599 1500.0 12.0 0.0000 2.4443 307.02 0.2447
140.6250 57.2066 0.4626 0.2425 0.2949 0.00000 6.202 1500.0 12.0 0.0000 2.8244 347.07 0.2528
143.4375 57.2066 0.4053 0.2791 0.3156 0.00000 6.860 1500.0 12.0 0.0000 2.2206 283.74 0.2488
146.2500 57.2066 0.4239 0.2683 0.3079 0.00000 6.714 1500.0 12.0 0.0000 1.1873 149.74 0.2354
149.0625 57.2066 0.3641 0.3027 0.3332 0.00000 7.488 1500.0 12.0 0.0000 0.8265 108.66 0.2217
151.8750 57.2066 0.4149 0.2754 0.3098 0.00000 7.046 1500.0 12.0 0.0000 0.8494 107.70 0.2240
154.6875 57.2066 0.2957 0.3323 0.3720 0.00000 6.873 1500.0 12.0 0.0000 1.2457 172.27 0.2416
157.5000 57.2066 0.2571 0.3509 0.3920 0.00000 6.756 1500.0 12.0 0.0000 1.7196 244.21 0.2663
160.3125 57.2066 0.2565 0.3528 0.3907 0.00000 6.666 1500.0 12.0 0.0000 2.3773 337.49 0.2860
-149.0625 57.2066 0.3185 0.3348 0.3467 0.00000 7.076 1500.0 12.0 0.0000 1.2928 174.74 0.2930
-146.2500 57.2066 0.3653 0.3171 0.3176 0.00000 6.973 1500.0 12.0 0.0000 1.0444 136.10 0.3124
-143.4375 57.2066 0.4077 0.2874 0.3048 0.00000 6.715 1500.0 12.0 0.0000 1.0129 128.51 0.3017
-140.6250 57.2066 0.3663 0.2986 0.3351 0.00000 6.454 1500.0 12.0 0.0000 1.2568 165.24 0.2744
-137.8125 57.2066 0.3074 0.3120 0.3807 0.00000 6.441 1500.0 12.0 0.0000 1.0143 140.19 0.2380
-135.0000 57.2066 0.3325 0.2907 0.3768 0.00000 6.302 1500.0 12.0 0.0000 1.2341 168.37 0.1992
-132.1875 57.2066 0.3210 0.3067 0.3723 0.00000 6.872 1500.0 12.0 0.0000 0.9816 134.29 0.1915
-115.3125 57.2066 0.4214 0.2598 0.3188 0.00000 6.967 1500.0 12.0 0.0000 1.5143 192.37 0.1770
-112.5000 57.2066 0.3437 0.2899 0.3664 0.00000 6.457 1500.0 12.0 0.0000 2.4166 326.31 0.1888
-109.6875 57.2066 0.2870 0.3225 0.3905 0.00000 6.788 1500.0 12.0 0.0000 3.2193 451.09 0.1951
-106.8750 57.2066 0.3366 0.3106 0.3528 0.00000 7.244 1500.0 12.0 0.0000 1.6753 225.32 0.1976
-104.0625 57.2066 0.4484 0.2519 0.2996 0.00000 6.718 1500.0 12.0 0.0000 1.6471 204.35 0.1987
-101.2500 57.2066 0.4074 0.2793 0.3133 0.00000 7.329 1500.0 12.0 0.0000 1.0567 134.71 0.2030
-98.4375 57.2066 0.4546 0.2495 0.2958 0.00000 6.811 1500.0 12.0 0.0000 1.2596 155.47 0.2065
-95.6250 57.2066 0.5479 0.1987 0.2533 0.00000 6.238 1500.0 12.0 0.0000 2.0760 238.45 0.2068
-78.7500 57.2066 0.3616 0.2798 0.3586 0.00000 6.285 1500.0 12.0 0.0000 5.0000 667.04 0.2095
-75.9375 57.2066 0.3157 0.3168 0.3676 0.00000 6.889 1500.0 12.0 0.0000 4.7166 645.18 0.2054
-30.9375 57.2066 0.3629 0.2839 0.3532 0.00000 6.395 1500.0 12.0 0.0000 0.9392 124.87 0.2111
-28.1250 57.2066 0.4590 0.2395 0.3015 0.00000 6.362 1500.0 12.0 0.0000 0.6757 83.49 0.2113
-25.3125 57.2066 0.5455 0.2048 0.2497 0.00000 6.291 1500.0 12.0 0.0000 0.8793 100.90 0.2113
-22.5000 57.2066 0.5236 0.2208 0.2556 0.00000 6.610 1500.0 12.0 0.0000 0.7775 90.56 0.2047
-19.6875 57.2066 0.5776 0.1872 0.2352 0.00000 6.282 1500.0 12.0 0.0000 0.9372 104.79 0.1954
-16.8750 57.2066 0.6394 0.1531 0.2075 0.00000 5.937 1500.0 12.0 0.0000 1.7660 187.49 0.1898
-14.0625 57.2066 0.4931 0.2356 0.2713 0.00000 6.898 1500.0 12.0 0.0000 0.5412 64.63 0.1894
-11.2500 57.2066 0.4672 0.2487 0.2842 0.00000 6.795 1500.0 12.0 0.0000 0.3095 37.72 0.1932
-8.4375 57.2066 0.4806 0.2452 0.2743 0.00000 6.794 1500.0 12.0 0.0000 0.2536 30.53 0.1958
-5.6250 57.2066 0.4213 0.2729 0.3058 0.00000 7.012 1500.0 12.0 0.0000 0.1730 21.81 0.2000
-2.8125 57.2066 0.4553 0.2510 0.2936 0.00000 6.612 1500.0 12.0 0.0000 0.1748 21.54 0.2006
0.0000 54.4162 0.4292 0.2610 0.3097 0.00000 6.588 1500.0 12.0 0.0000 0.2050 25.82 0.2263
2.8125 54.4162 0.4708 0.2336 0.2956 0.00000 6.197 1500.0 12.0 0.0000 0.2446 29.95 0.2121
5.6250 54.4162 0.3617 0.3002 0.3380 0.00000 7.522 1500.0 12.0 0.0000 0.2935 38.73 0.1938
8.4375 54.4162 0.4016 0.2734 0.3250 0.00000 7.175 1500.0 12.0 0.0000 0.4338 55.81 0.1769
11.2500 54.4162 0.3065 0.3310 0.3625 0.00000 8.346 1500.0 12.0 0.0000 0.6880 94.25 0.1611
14.0625 54.4162 0.2953 0.3365 0.3682 0.00000 8.551 1500.0 12.0 0.0000 1.3064 180.36 0.1491
16.8750 54.4162 0.2561 0.3601 0.3837 0.00000 9.039 1500.0 12.0 0.0000 1.2479 176.58 0.1427
19.6875 54.4162 0.3813 0.2823 0.3364 0.00000 7.633 1500.0 12.0 0.0000 1.5910 207.89 0.1412
22.5000 54.4162 0.3777 0.2979 0.3243 0.00000 7.568 1500.0 12.0 0.0000 1.9408 252.38 0.1404
25.3125 54.4162 0.3710 0.2901 0.3389 0.00000 7.759 1500.0 12.0 0.0000 2.0694 272.04 0.1364
28.1250 54.4162 0.5016 0.2216 0.2768 0.00000 7.153 1500.0 12.0 0.0000 2.3235 277.14 0.1359
30.9375 54.4162 0.6135 0.1624 0.2241 0.00000 6.529 1500.0 12.0 0.0000 2.8109 306.05 0.1342
33.7500 54.4162 0.5012 0.2059 0.2930 0.00000 6.262 1500.0 12.0 0.0000 1.8698 225.20 0.1383
36.5625 54.4162 0.3705 0.2706 0.3589 0.00000 6.515 1500.0 12.0 0.0000 1.2318 163.71 0.1476
39.3750 54.4162 0.3806 0.2795 0.3399 0.00000 6.789 1500.0 12.0 0.0000 1.3101 171.57 0.1649
98.4375 54.4162 0.2991 0.3381 0.3628 0.00000 5.624 1500.0 12.0 0.0000 0.3291 45.23 0.3941
101.2500 54.4162 0.2863 0.3476 0.3661 0.00000 6.024 1500.0 12.0 0.0000 0.2009 27.82 0.3596
104.0625 54.4162 0.3094 0.3234 0.3672 0.00000 6.073 1500.0 12.0 0.0000 0.2352 32.26 0.2796
106.8750 54.4162 0.3131 0.3065 0.3804 0.00000 6.443 1500.0 12.0 0.0000 0.2432 33.52 0.1986
109.6875 54.4162 0.3336 0.2856 0.3808 0.00000 6.501 1500.0 12.0 0.0000 0.3619 49.45 0.1450
112.5000 54.4162 0.4695 0.2278 0.3026 0.00000 6.515 1500.0 12.0 0.0000 0.4211 51.81 0.1469
115.3125 54.4162 0.4744 0.2437 0.2819 0.00000 6.497 1500.0 12.0 0.0000 0.2022 24.52 0.2090
118.1250 54.4162 0.3433 0.3151 0.3416 0.00000 6.511 1500.0 12.0 0.0000 0.3110 41.46 0.2865
120.9375 54.4162 0.3333 0.3256 0.3411 0.00000 6.642 1500.0 12.0 0.0000 0.4241 56.78 0.3092
123.7500 54.4162 0.3779 0.3113 0.3109 0.00000 6.973 1500.0 12.0 0.0000 0.7943 102.53 0.2855
126.5625 54.4162 0.3526 0.3109 0.3365 0.00000 6.885 1500.0 12.0 0.0000 2.4936 330.13 0.2652
129.3750 54.4162 0.3486 0.3059 0.3455 0.00000 6.659 1500.0 12.0 0.0000 2.8173 375.45 0.2731
157.5000 54.4162 0.3643 0.2945 0.3413 0.00000 6.246 1500.0 12.0 0.0000 4.9253 650.30 0.3023
168.7500 54.4162 0.4984 0.2246 0.2770 0.00000 6.294 1500.0 12.0 0.0000 5.0000 597.42 0.2359
-154.6875 54.4162 0.3901 0.2776 0.3323 0.00000 6.453 1500.0 12.0 0.0000 3.7232 483.49 0.2692
