# OPAC sulfate-droplet complex refractive index, 0.25-40 um, at eight relative
# humidities.
#
# columns: mode  rh_percent  wavelength_um  n  k
#
# `suso` is OPAC's sulfate component: 75% sulphuric acid solution, the
# composition it uses for the Antarctic and stratospheric background aerosol.
# It is the right composition for VOLCANIC sulfate, which is emitted as SO2 and
# oxidised to sulphuric acid, and it is NOT OPAC's `waso` water-soluble
# component, which is an internal mixture including nitrate and organics and
# describes a continental anthropogenic aerosol this world does not have.
#
# Hess, Koepke & Schult (1998), doi 10.1175/1520-0477(1998)079<0831:OPOAAC>2.0.CO;2,
# obtained from libRadtran 2.0.6 data/aerosol/OPAC/refractive_indices/, the same
# route and release as the mineral and sea-salt tables beside it. k ships
# negative in OPAC and the sign is flipped here.
suso  50  3.5000E+00 1.3910E+00  6.2400E-02
suso  50  3.7500E+00 1.3790E+00  4.8980E-02
suso  50  4.0000E+00 1.3630E+00  4.7900E-02
suso  50  4.5000E+00 1.3510E+00  5.1420E-02
suso  50  5.0000E+00 1.3370E+00  5.1140E-02
suso  50  5.5000E+00 1.3120E+00  7.2730E-02
suso  50  6.0000E+00 1.3220E+00  1.3840E-01
suso  50  6.2000E+00 1.3850E+00  1.1550E-01
suso  50  6.5000E+00 1.3500E+00  7.0870E-02
suso  50  7.2000E+00 1.2760E+00  8.3430E-02
suso  50  7.9000E+00 1.2390E+00  1.9590E-01
suso  50  8.2000E+00 1.2550E+00  2.5260E-01
suso  50  8.5000E+00 1.3110E+00  2.9290E-01
suso  50  8.7000E+00 1.3640E+00  2.9970E-01
suso  50  9.0000E+00 1.4000E+00  2.5140E-01
suso  50  9.2000E+00 1.3780E+00  2.3570E-01
suso  50  9.5000E+00 1.3950E+00  2.9610E-01
suso  50  9.8000E+00 1.4720E+00  2.7340E-01
suso  50  1.0000E+01 1.4580E+00  1.9500E-01
suso  50  1.0600E+01 1.3720E+00  1.6460E-01
suso  50  1.1000E+01 1.3370E+00  2.3530E-01
suso  50  1.1500E+01 1.3990E+00  2.2470E-01
suso  50  1.2500E+01 1.3430E+00  2.3720E-01
suso  50  1.3000E+01 1.3400E+00  2.6580E-01
suso  50  1.4000E+01 1.3630E+00  3.0760E-01
suso  50  1.4800E+01 1.3840E+00  3.2790E-01
suso  50  1.5000E+01 1.3840E+00  3.3390E-01
suso  50  1.6400E+01 1.4080E+00  4.2240E-01
suso  50  1.7200E+01 1.5070E+00  4.8640E-01
suso  50  1.8000E+01 1.6110E+00  2.8870E-01
suso  50  1.8500E+01 1.6160E+00  2.8160E-01
suso  50  2.0000E+01 1.6020E+00  2.6120E-01
suso  50  2.1300E+01 1.5940E+00  3.4810E-01
suso  50  2.2500E+01 1.6360E+00  2.4930E-01
suso  50  2.5000E+01 1.6730E+00  3.0040E-01
suso  50  2.7900E+01 1.6810E+00  2.8230E-01
suso  50  3.0000E+01 1.6830E+00  2.7520E-01
suso  50  3.5000E+01 1.6630E+00  2.8390E-01
suso  50  4.0000E+01 1.6510E+00  3.2610E-01
suso  70  2.5000E-01 1.3940E+00  2.7410E-08
suso  70  3.0000E-01 1.3800E+00  1.4440E-08
suso  70  3.5000E-01 1.3710E+00  7.4070E-09
suso  70  4.0000E-01 1.3650E+00  3.9700E-09
suso  70  4.5000E-01 1.3620E+00  3.3480E-09
suso  70  5.0000E-01 1.3600E+00  3.3330E-09
suso  70  5.5000E-01 1.3580E+00  4.0440E-09
suso  70  6.0000E-01 1.3570E+00  1.1890E-08
suso  70  6.5000E-01 1.3560E+00  1.6480E-08
suso  70  7.0000E-01 1.3560E+00  3.0130E-08
suso  70  7.5000E-01 1.3550E+00  1.3410E-07
suso  70  8.0000E-01 1.3540E+00  1.1500E-07
suso  70  9.0000E-01 1.3530E+00  4.2610E-07
suso  70  1.0000E+00 1.3520E+00  2.5370E-06
suso  70  1.2500E+00 1.3460E+00  8.2440E-06
suso  70  1.5000E+00 1.3420E+00  1.7930E-04
suso  70  1.7500E+00 1.3340E+00  1.8190E-04
suso  70  2.0000E+00 1.3260E+00  1.1410E-03
suso  70  2.5000E+00 1.2830E+00  2.2640E-03
suso  70  3.0000E+00 1.3510E+00  2.2620E-01
suso  70  3.2000E+00 1.4350E+00  1.0340E-01
suso  70  3.3900E+00 1.4040E+00  5.8050E-02
suso  70  3.5000E+00 1.3940E+00  4.7920E-02
suso  70  3.7500E+00 1.3760E+00  3.6550E-02
suso  70  4.0000E+00 1.3600E+00  3.6070E-02
suso  70  4.5000E+00 1.3460E+00  4.1030E-02
suso  70  5.0000E+00 1.3340E+00  4.0550E-02
suso  70  5.5000E+00 1.3080E+00  5.6030E-02
suso  70  6.0000E+00 1.3060E+00  1.2980E-01
suso  70  6.2000E+00 1.3790E+00  1.0800E-01
suso  70  6.5000E+00 1.3470E+00  6.2220E-02
suso  70  7.2000E+00 1.2860E+00  6.9400E-02
suso  70  7.9000E+00 1.2540E+00  1.5160E-01
suso  70  8.2000E+00 1.2640E+00  1.9320E-01
suso  70  8.5000E+00 1.3020E+00  2.2290E-01
suso  70  8.7000E+00 1.3390E+00  2.2820E-01
suso  70  9.0000E+00 1.3630E+00  1.9360E-01
suso  70  9.2000E+00 1.3440E+00  1.8260E-01
suso  70  9.5000E+00 1.3540E+00  2.2730E-01
suso  70  9.8000E+00 1.4060E+00  2.1180E-01
suso  70  1.0000E+01 1.3920E+00  1.5560E-01
suso  70  1.0600E+01 1.3190E+00  1.3810E-01
suso  70  1.1000E+01 1.2870E+00  1.9740E-01
suso  70  1.1500E+01 1.3240E+00  2.0210E-01
suso  70  1.2500E+01 1.2830E+00  2.4320E-01
suso  70  1.3000E+01 1.2870E+00  2.7650E-01
suso  70  1.4000E+01 1.3210E+00  3.2460E-01
suso  70  1.4800E+01 1.3490E+00  3.4650E-01
suso  70  1.5000E+01 1.3530E+00  3.5250E-01
suso  70  1.6400E+01 1.3910E+00  4.2360E-01
suso  70  1.7200E+01 1.4740E+00  4.7070E-01
suso  70  1.8000E+01 1.5600E+00  3.2620E-01
suso  70  1.8500E+01 1.5680E+00  3.1970E-01
suso  70  2.0000E+01 1.5690E+00  2.9720E-01
suso  70  2.1300E+01 1.5660E+00  3.5660E-01
suso  70  2.2500E+01 1.6000E+00  2.8230E-01
suso  70  2.5000E+01 1.6340E+00  3.1560E-01
suso  70  2.7900E+01 1.6450E+00  2.9780E-01
suso  70  3.0000E+01 1.6470E+00  2.8960E-01
suso  70  3.5000E+01 1.6270E+00  2.9820E-01
suso  70  4.0000E+01 1.6150E+00  3.4220E-01
suso  80  2.5000E-01 1.3870E+00  2.8700E-08
suso  80  3.0000E-01 1.3740E+00  1.4770E-08
suso  80  3.5000E-01 1.3650E+00  7.2150E-09
suso  80  4.0000E-01 1.3600E+00  3.5230E-09
suso  80  4.5000E-01 1.3560E+00  2.8550E-09
suso  80  5.0000E-01 1.3550E+00  2.8390E-09
suso  80  5.5000E-01 1.3530E+00  3.6030E-09
suso  80  6.0000E-01 1.3520E+00  1.1680E-08
suso  80  6.5000E-01 1.3510E+00  1.6460E-08
suso  80  7.0000E-01 1.3510E+00  3.0840E-08
