# Vesper carve verdict, first pass
#
# Produced from a converged ExoPlaSim climatology: T42,
# 0.945 S-Earth, vegetated land surface, glaciers enabled,
# 289.71 K, climatology baseline_regular_climatology.nc.
# Terrain e931b0d9947a2322, basin catalogue unchanged.
#
# A basin overflows when more water arrives than its lake surface can evaporate,
#     Q = runoff * (catchment - area_at_spill) - (E - P) * area_at_spill  >  0
# and retain is then what that Q can cut against how deep the basin is,
#     retain = 1 - 161 * erodibility * Q^0.5 / depth_at_spill
# in metres, with the coefficient calibrated against the density of Earth's own
# standing through-flowing impounded basins. Open-water evaporation is
# the Penman combination equation with water's albedo and roughness, validated
# against the model over ocean cells to within 4.2%.
# Catchment runoff is precipitation minus evaporation over the catchment; see the sidecar.
#
#   retain 1.0   2082 basins  closed: the lake surface evaporates all that arrives
#   retain 0<r<1   79 basins  a notch: the outlet is cut, but not to the floor
#   retain 0.0   1460 basins  carved
#                               0 of them carried forward, 1460 decided here
#
# The counts above are of the whole 3621-entry catalogue. This pass could
# only decide the 3621 basins the current build still has; the rest were
# carved by an earlier pass and are held at 0 to keep the loop monotone.
#
# Carved basins are listed explicitly at retain 0 rather than omitted, so this
# file is the complete verdict rather than a subset of it. If your parser would
# rather they were absent, say so and we will drop them.
#
# id                                    retain

orogen-basin-r1agwh-16z77st            1.0000
orogen-basin-rb7zr-1hdzmpw             1.0000
orogen-basin-rrhwp-10zd3x7             1.0000
orogen-basin-r29ki-94wptx              1.0000
orogen-basin-r18qri-f3jqnt             1.0000
orogen-basin-r1bpvq-1or9cjn            1.0000
orogen-basin-r1dayz-16o230v            1.0000
orogen-basin-r17vtw-twn0dc             1.0000
orogen-basin-r1cxdv-8mfktk             1.0000
orogen-basin-r57se-9z7430              1.0000
orogen-basin-rs2s6-147sc8f             1.0000
orogen-basin-rpfg0-8bqqet              1.0000
orogen-basin-r1cdgj-1summ38            1.0000
orogen-basin-rekcu-8eq2tb              1.0000
orogen-basin-r1agl2-n4111v             1.0000
orogen-basin-r24f2-2vesx9              1.0000
orogen-basin-r12h9k-guof38             1.0000
orogen-basin-r129pz-13vcbo4            1.0000
orogen-basin-r38b4-1dg5pxo             1.0000
orogen-basin-r13hrg-1y0667k            1.0000
orogen-basin-r130iv-1p5re1o            1.0000
orogen-basin-r1hf7i-ahgvh1             1.0000
orogen-basin-r83si-1nkyedb             1.0000
orogen-basin-r1ccs4-j5rvlt             1.0000
orogen-basin-r1drc-152ecqv             1.0000
orogen-basin-rac5-1qedk7k              1.0000
orogen-basin-r15wnh-cehya5             1.0000
orogen-basin-r1a3m2-o1ignv             1.0000
orogen-basin-r1061m-7l1djv             1.0000
orogen-basin-r1dl50-4uqd8g             1.0000
orogen-basin-r1zxd-1kvoc4x             1.0000
orogen-basin-rsi81-1fi4nv2             1.0000
orogen-basin-rag6i-m9egev              1.0000
orogen-basin-r19x59-ix2fud             1.0000
orogen-basin-r14yl9-oi07ke             1.0000
orogen-basin-r5745-r54w83              1.0000
orogen-basin-r1bztb-imn2rb             1.0000
orogen-basin-r1dgum-a2ysxb             1.0000
orogen-basin-red2o-1cphs4d             1.0000
orogen-basin-r14ipt-185w95h            1.0000
orogen-basin-r14za7-1mus722            1.0000
orogen-basin-r983c-tqw8ap              1.0000
orogen-basin-re9tl-7vsmbx              1.0000
orogen-basin-r1axy7-1olvhlq            1.0000
orogen-basin-rcpyg-1geymk              1.0000
orogen-basin-r1b5ye-4wmv03             1.0000
orogen-basin-rwoew-jfqyj5              1.0000
orogen-basin-rxp8k-16soro5             1.0000
orogen-basin-r10ujw-1lo3o9v            1.0000
orogen-basin-r1dw8h-3wss27             1.0000
orogen-basin-r2z0o-f60qz6              1.0000
orogen-basin-rdrv0-bgqyul              1.0000
orogen-basin-r40e8-1b1dor6             1.0000
orogen-basin-r16edf-4exm6d             1.0000
orogen-basin-r18jox-dqynhh             1.0000
orogen-basin-r1b45y-1y880ki            1.0000
orogen-basin-rripy-1ell0qx             1.0000
orogen-basin-rfzk-8khobm               1.0000
orogen-basin-r1las-1nelv24             1.0000
orogen-basin-raddq-hk4cxg              1.0000
orogen-basin-rbny3-19yncsw             1.0000
orogen-basin-rqj0i-x7gvgy              1.0000
orogen-basin-rwqcx-21b5y4              1.0000
orogen-basin-r10z61-1xzz1sm            1.0000
