 Wavelength    Flux  
0.3764548758565649 0.015676736847309473
0.37694110896422917 0.03305160589438908
0.3774279700957288 0.049836567406750173
0.37791546006222604 0.05814698467119607
0.3784035796759309 0.05401602534453771
0.3788923297501024 0.02591863444489139
0.37938171109904983 0.029992724480105645
0.3798717245381345 0.02559906089643116
0.3803623708837707 0.050108073116770915
0.3808536509534272 0.03906406412373704
0.38134556556562876 0.027398036964174057
0.38183811553995717 0.014515867792042059
0.38233130169705287 0.01271596695752579
0.38282512485861636 0.012526592733170876
0.38331958584740927 0.012772936968975331
0.38381468548725606 0.013558276078113557
0.3843104246030452 0.02403576756992936
0.3848068040207306 0.03425953490517411
0.3853038245673329 0.03527735437989414
0.3858014870709411 0.010643626798162813
0.38629979236071366 0.02204277853348424
0.3867987412668799 0.03286952939973774
0.38729833462074176 0.027856276151800148
0.38779857325467454 0.023432397247610762
0.3882994580021289 0.03750126742481112
0.3888009896976319 0.01842694364901033
0.3893031691767885 0.036148385288951645
0.3898059972762829 0.0223961349478499
0.39030947483388007 0.026687524175778597
0.3908136026884269 0.041877621290399014
0.39131838167985394 0.061013427300882175
0.3918238126491763 0.032042610738301266
0.39232989643849575 0.025257233669409632
0.3928366338910014 0.01764242598213375
0.39334402585097156 0.010201810823811913
0.39385207316377496 0.029975585572411544
0.3943607766758724 0.028141511857892706
0.3948701372348177 0.040678364293841925
0.3953801556892596 0.05939460560147854
0.39589083288894295 0.035376406350828005
0.39640216968471 0.021749922919324594
0.396914166928502 0.013418932985981707
0.3974268254733608 0.038973106493395186
0.39794014617342965 0.06685235648049734
0.39845412988395545 0.06155206784514442
0.39896877746128934 0.08705454053055794
0.39948408976288885 0.06922520260054699
0.4000000676473189 0.07511294845528847
0.4005167119742532 0.059755020417677225
0.40103402360447604 0.08453607105177363
0.40155200339988345 0.08636602638384593
0.4020706522234846 0.08834811141971803
0.4025899709394034 0.07459078407348374
0.40310996041287994 0.03924301465899618
0.40363062151027174 0.06119360455713193
0.4041519550990553 0.06994810159358049
0.40467396204782774 0.03452220263305848
0.40519664322630794 0.08871802515528565
0.40571999950533805 0.06572098250183199
0.4062440317568852 0.04751047130334293
0.4067687408540426 0.05920864816694893
0.40729412767103124 0.04461741749254128
0.4078201930832012 0.06503033749807487
0.40834693796703325 0.0809346721170659
0.4088743632001402 0.11188405068817751
0.4094024696612683 0.10442724685920875
0.40993125823029897 0.08357039874175219
0.41046072978825 0.09428022608884322
0.41099088521727706 0.08847210278024101
0.41152172540067533 0.09819015494529096
0.41205325122288083 0.087413882457838
0.41258546356947184 0.0870642175105874
0.41311836332717056 0.06512198169125781
0.41365195138384453 0.0809646729922779
0.4141862286285079 0.06455840377836615
0.41472119595132323 0.0806603959842054
0.4152568542436028 0.07858833828599386
0.4157932043978101 0.08747738439093102
0.41633024730756124 0.09742289869524808
0.4168679838676267 0.09442991125841105
0.41740641497393255 0.062433208474409384
0.41794554152356206 0.08767585301727598
0.41848536441475725 0.07441016384064818
0.41902588454692025 0.07440849589028257
0.4195671028206148 0.07997930697320225
0.42010902013756807 0.04309580042765325
0.4206516374006716 0.08960274487462516
0.4211949555139833 0.09046697888104953
0.4217389753827287 0.0725596185080848
0.4222836979133026 0.05800903425084386
0.4228291240132705 0.035607766647101344
0.42337525459137 0.06387608646228903
0.4239220905575125 0.07352848020655234
0.4244696328227848 0.08159535261982895
0.42501788229945026 0.05328986910851039
0.4255668399009506 0.06539134448403865
0.4261165065419074 0.0646471601694306
0.42666688313812356 0.07784670298661717
0.42721797060658473 0.029226236271424608
0.4277697698654611 0.07202112802834107
0.4283222818341087 0.06504197952890424
0.42887550743307107 0.05203828078682441
0.4294294475840806 0.06699627389031246
0.4299841032100603 0.04303869221807898
0.4305394752351253 0.03809227023580554
0.4310955645845842 0.044601573173148924
0.4316523721849408 0.09197217112917679
0.43220989896389556 0.0793637553426962
0.4327681458503472 0.059568962173924836
0.43332711377439415 0.10995155466166272
0.43388680366733623 0.07879105612455238
0.43444721646167617 0.09975113009945832
0.43500835309112107 0.07787913359468486
0.4355702144905839 0.10646737673893018
0.4361328015961855 0.10040266747830603
0.43669611534525543 0.11061522501890471
0.4372601566763342 0.09236939467098344
0.4378249265291744 0.081978411970822
0.43839042584474247 0.048874207815179836
0.4389566555652202 0.07778766283042154
0.4395236166340063 0.09710407578905784
0.440091309995718 0.08827953983004297
0.4406597365961926 0.06368734211486603
