Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation
16.8750 65.5776 0.4527 0.2052 0.3421 0.00000 6.827 1499.4 12.0 0.0000 0.5893 74.78 0.0735 0.0004 0.0028
19.6875 65.5776 0.4604 0.1975 0.3421 0.00000 7.027 1499.8 12.0 0.0000 0.5709 72.15 0.0628 0.0002 0.0022
22.5000 65.5776 0.4170 0.2339 0.3491 0.00000 7.399 1499.8 12.0 0.0000 0.5009 64.85 0.0628 0.0001 0.0015
25.3125 65.5776 0.4333 0.2243 0.3424 0.00000 7.411 1499.8 12.0 0.0000 0.5298 67.81 0.0642 0.0001 0.0014
30.9375 65.5776 0.4789 0.1869 0.3342 0.00000 7.067 1498.8 12.0 0.0000 1.2319 153.86 0.0815 0.0008 0.0047
33.7500 65.5776 0.4523 0.2121 0.3355 0.00000 7.042 1499.3 12.0 0.0000 1.2825 162.22 0.0772 0.0005 0.0032
39.3750 65.5776 0.5745 0.1178 0.3077 0.00000 6.472 1499.7 12.0 0.0000 2.1338 249.95 0.0628 0.0002 0.0031
59.0625 65.5776 0.3858 0.2731 0.3402 0.00000 7.355 1500.0 12.0 0.0000 0.6216 81.15 0.0980 0.0000 0.0000
61.8750 65.5776 0.4786 0.1962 0.3253 0.00000 6.842 1499.0 12.0 0.0000 0.9160 113.82 0.0866 0.0006 0.0033
64.6875 65.5776 0.5140 0.1631 0.3229 0.00000 6.787 1498.6 12.0 0.0000 1.0285 125.52 0.0812 0.0009 0.0055
67.5000 65.5776 0.6052 0.1404 0.2544 0.00000 6.625 1499.7 12.0 0.0000 1.2016 134.03 0.0784 0.0002 0.0011
70.3125 65.5776 0.5319 0.1905 0.2776 0.00000 7.192 1500.0 12.0 0.0000 0.7655 89.95 0.0696 0.0000 0.0000
73.1250 65.5776 0.4928 0.2110 0.2963 0.00000 7.252 1500.0 12.0 0.0000 0.5954 72.14 0.0628 0.0000 0.0000
75.9375 65.5776 0.4990 0.2019 0.2991 0.00000 6.798 1500.0 12.0 0.0000 0.7707 93.25 0.0628 0.0000 0.0000
78.7500 65.5776 0.4982 0.2023 0.2994 0.00000 6.800 1500.0 12.0 0.0000 1.2035 145.71 0.0628 0.0000 0.0000
81.5625 65.5776 0.4931 0.2054 0.3015 0.00000 6.857 1500.0 12.0 0.0000 2.6528 322.37 0.0628 0.0000 0.0000
84.3750 65.5776 0.4972 0.2037 0.2991 0.00000 6.752 1500.0 12.0 0.0000 3.5088 424.95 0.0700 0.0000 0.0000
87.1875 65.5776 0.4969 0.2040 0.2991 0.00000 6.750 1500.0 12.0 0.0000 2.3777 287.99 0.0719 0.0000 0.0000
90.0000 65.5776 0.4606 0.2258 0.3136 0.00000 7.169 1500.0 12.0 0.0000 1.1930 148.32 0.0702 0.0000 0.0000
92.8125 65.5776 0.3649 0.2831 0.3519 0.00000 8.259 1500.0 12.0 0.0000 0.8289 110.02 0.0667 0.0000 0.0000
95.6250 65.5776 0.4961 0.2037 0.3003 0.00000 6.806 1500.0 12.0 0.0000 1.0230 124.04 0.0631 0.0000 0.0000
98.4375 65.5776 0.4414 0.2377 0.3209 0.00000 7.413 1500.0 12.0 0.0000 1.0026 126.31 0.0628 0.0000 0.0000
101.2500 65.5776 0.4468 0.2322 0.3210 0.00000 7.277 1500.0 12.0 0.0000 0.7615 95.69 0.0628 0.0000 0.0000
104.0625 65.5776 0.4750 0.2161 0.3089 0.00000 7.048 1500.0 12.0 0.0000 0.6229 76.69 0.0628 0.0000 0.0000
106.8750 65.5776 0.4692 0.2194 0.3114 0.00000 7.087 1500.0 12.0 0.0000 0.5680 70.23 0.0628 0.0000 0.0000
109.6875 65.5776 0.4499 0.2233 0.3268 0.00000 7.002 1500.0 12.0 0.0000 0.6901 86.87 0.0628 0.0000 0.0000
112.5000 65.5776 0.4479 0.2224 0.3297 0.00000 7.229 1500.0 12.0 0.0000 0.9259 116.85 0.0628 0.0000 0.0000
115.3125 65.5776 0.4678 0.2040 0.3282 0.00000 7.011 1500.0 12.0 0.0000 1.3937 174.07 0.0628 0.0000 0.0000
118.1250 65.5776 0.3652 0.2734 0.3614 0.00000 7.656 1500.0 12.0 0.0000 0.9936 132.53 0.0628 0.0000 0.0000
120.9375 65.5776 0.4569 0.2240 0.3191 0.00000 7.072 1500.0 12.0 0.0000 0.8805 109.99 0.0628 0.0000 0.0000
123.7500 65.5776 0.4392 0.2390 0.3218 0.00000 7.455 1500.0 12.0 0.0000 0.7648 96.50 0.0628 0.0000 0.0000
126.5625 65.5776 0.4982 0.2023 0.2994 0.00000 6.800 1500.0 12.0 0.0000 1.0768 130.37 0.0628 0.0000 0.0000
129.3750 65.5776 0.4982 0.2023 0.2994 0.00000 6.800 1500.0 12.0 0.0000 1.0652 128.96 0.0628 0.0000 0.0000
132.1875 65.5776 0.4965 0.2034 0.3001 0.00000 6.820 1500.0 12.0 0.0000 1.0124 122.73 0.0628 0.0000 0.0000
135.0000 65.5776 0.3846 0.2712 0.3442 0.00000 8.044 1500.0 12.0 0.0000 1.3649 178.83 0.0658 0.0000 0.0000
137.8125 65.5776 0.3347 0.3023 0.3630 0.00000 8.568 1500.0 12.0 0.0000 0.8488 114.86 0.0740 0.0000 0.0000
140.6250 65.5776 0.2824 0.3517 0.3660 0.00000 8.568 1500.0 12.0 0.0000 0.7004 97.13 0.1699 0.0000 0.0000
143.4375 65.5776 0.3366 0.3234 0.3400 0.00000 7.634 1500.0 12.0 0.0000 0.5390 72.01 0.2261 0.0000 0.0000
146.2500 65.5776 0.4610 0.2519 0.2871 0.00000 6.425 1500.0 12.0 0.0000 0.7867 96.32 0.2567 0.0000 0.0000
149.0625 65.5776 0.2812 0.3415 0.3772 0.00000 6.492 1500.0 12.0 0.0000 0.9411 131.32 0.2777 0.0000 0.0000
151.8750 65.5776 0.2689 0.3373 0.3938 0.00000 6.036 1500.0 12.0 0.0000 0.6683 94.52 0.2895 0.0000 0.0000
154.6875 65.5776 0.3601 0.3063 0.3336 0.00000 6.764 1499.8 12.0 0.0000 0.3694 48.67 0.2980 0.0001 0.0002
157.5000 65.5776 0.3758 0.3017 0.3225 0.00000 6.401 1500.0 12.0 0.0000 0.3129 40.69 0.2997 0.0000 0.0000
-149.0625 65.5776 0.0482 0.6649 0.2869 0.00000 6.522 1500.0 12.0 0.0000 1.7713 260.71 0.2145 0.0000 0.0000
-120.9375 65.5776 0.1846 0.5061 0.3092 0.00000 6.800 1500.0 12.0 0.0000 0.5736 80.63 0.0628 0.0000 0.0000
-118.1250 65.5776 0.4380 0.2304 0.3316 0.00000 6.774 1500.0 12.0 0.0000 0.7266 92.23 0.0628 0.0000 0.0000
-115.3125 65.5776 0.4799 0.1987 0.3214 0.00000 6.826 1499.8 12.0 0.0000 0.8219 101.71 0.0628 0.0001 0.0017
-112.5000 65.5776 0.5350 0.1479 0.3171 0.00000 6.560 1499.4 12.0 0.0000 1.3923 167.38 0.0628 0.0004 0.0053
-109.6875 65.5776 0.5160 0.1605 0.3235 0.00000 6.637 1498.4 12.0 0.0000 2.3604 287.97 0.0708 0.0011 0.0090
-106.8750 65.5776 0.4601 0.2060 0.3339 0.00000 7.004 1498.0 12.0 0.0000 2.5645 323.56 0.0856 0.0014 0.0072
-104.0625 65.5776 0.5088 0.1822 0.3090 0.00000 6.815 1496.0 12.0 0.0000 1.8838 229.66 0.1090 0.0027 0.0095
-101.2500 65.5776 0.5898 0.1547 0.2556 0.00000 6.526 1499.2 12.0 0.0000 2.0006 225.39 0.1154 0.0005 0.0017
-98.4375 65.5776 0.6922 0.1042 0.2036 0.00000 6.182 1500.0 12.0 0.0000 2.3579 242.20 0.1170 0.0000 0.0000
-95.6250 65.5776 0.6265 0.1434 0.2300 0.00000 6.727 1500.0 12.0 0.0000 1.4576 158.16 0.1119 0.0000 0.0000
-92.8125 65.5776 0.4181 0.2560 0.3259 0.00000 7.836 1500.0 12.0 0.0000 0.6069 77.52 0.0905 0.0000 0.0000
-90.0000 65.5776 0.3709 0.2823 0.3469 0.00000 8.118 1500.0 12.0 0.0000 0.5161 68.15 0.0793 0.0000 0.0000
-87.1875 65.5776 0.4580 0.2289 0.3131 0.00000 7.119 1500.0 12.0 0.0000 0.6571 81.76 0.0847 0.0000 0.0000
-84.3750 65.5776 0.4391 0.2412 0.3197 0.00000 7.280 1500.0 12.0 0.0000 0.8347 105.20 0.0927 0.0000 0.0000
-81.5625 65.5776 0.4320 0.2477 0.3203 0.00000 7.240 1500.0 12.0 0.0000 0.9804 124.02 0.1106 0.0000 0.0000
-78.7500 65.5776 0.4314 0.2586 0.3099 0.00000 7.569 1500.0 12.0 0.0000 1.9401 244.09 0.1331 0.0000 0.0000
-75.9375 65.5776 0.6670 0.1256 0.2075 0.00000 6.140 1500.0 12.0 0.0000 3.0618 319.97 0.1535 0.0000 0.0000
-73.1250 65.5776 0.4432 0.2606 0.2962 0.00000 7.545 1500.0 12.0 0.0000 1.1727 145.57 0.1786 0.0000 0.0000
-70.3125 65.5776 0.5117 0.2191 0.2691 0.00000 6.677 1500.0 12.0 0.0000 1.1527 136.18 0.2024 0.0000 0.0000
-67.5000 65.5776 0.5289 0.2095 0.2617 0.00000 6.486 1496.0 12.0 0.0000 0.7308 85.79 0.2168 0.0027 0.0047
-64.6875 65.5776 0.5388 0.2047 0.2565 0.00000 6.323 1498.5 12.0 0.0000 0.7745 89.78 0.2246 0.0010 0.0017
-61.8750 65.5776 0.5209 0.2191 0.2600 0.00000 6.606 1499.5 12.0 0.0000 0.6673 78.10 0.2197 0.0003 0.0006
-59.0625 65.5776 0.6448 0.1481 0.2071 0.00000 5.969 1500.0 12.0 0.0000 1.4004 148.19 0.2082 0.0000 0.0000
-56.2500 65.5776 0.5952 0.1740 0.2308 0.00000 6.419 1500.0 12.0 0.0000 1.2371 136.63 0.1901 0.0000 0.0000
-53.4375 65.5776 0.5659 0.1848 0.2493 0.00000 6.603 1500.0 12.0 0.0000 1.2586 142.84 0.1708 0.0000 0.0000
-50.6250 65.5776 0.5246 0.1928 0.2827 0.00000 6.265 1498.0 12.0 0.0000 1.0927 129.71 0.1659 0.0013 0.0029
-47.8125 65.5776 0.5290 0.1623 0.3087 0.00000 6.125 1490.6 12.0 0.0000 1.5700 191.14 0.1663 0.0063 0.0137
0.0000 62.7874 0.4085 0.2517 0.3398 0.00000 6.741 1498.8 12.0 0.0000 0.1491 19.32 0.1459 0.0008 0.0021
2.8125 62.7874 0.3858 0.2651 0.3492 0.00000 6.761 1499.9 12.0 0.0000 0.2030 26.65 0.1487 0.0001 0.0002
5.6250 62.7874 0.3463 0.2818 0.3719 0.00000 6.679 1498.6 12.0 0.0000 0.2732 37.03 0.1472 0.0009 0.0023
8.4375 62.7874 0.3276 0.2930 0.3794 0.00000 6.830 1499.8 12.0 0.0000 0.3808 52.15 0.1409 0.0001 0.0003
11.2500 62.7874 0.2721 0.3356 0.3923 0.00000 7.735 1500.0 12.0 0.0000 0.3620 51.09 0.1315 0.0000 0.0000
14.0625 62.7874 0.3235 0.2937 0.3829 0.00000 6.981 1500.0 12.0 0.0000 0.5314 73.02 0.1188 0.0000 0.0000
16.8750 62.7874 0.4522 0.2254 0.3224 0.00000 6.772 1500.0 12.0 0.0000 0.7109 89.17 0.1054 0.0000 0.0000
19.6875 62.7874 0.4300 0.2373 0.3327 0.00000 7.041 1500.0 12.0 0.0000 0.6695 85.36 0.0893 0.0000 0.0000
22.5000 62.7874 0.4617 0.2244 0.3139 0.00000 7.295 1500.0 12.0 0.0000 0.6945 86.31 0.0782 0.0000 0.0000
25.3125 62.7874 0.4674 0.2152 0.3173 0.00000 7.010 1500.0 12.0 0.0000 1.0510 130.50 0.0798 0.0000 0.0000
28.1250 62.7874 0.5143 0.1961 0.2896 0.00000 7.103 1500.0 12.0 0.0000 1.1568 138.14 0.0755 0.0000 0.0000
30.9375 62.7874 0.4863 0.2010 0.3127 0.00000 6.726 1500.0 12.0 0.0000 1.9928 244.55 0.0817 0.0000 0.0001
70.3125 62.7874 0.5113 0.1754 0.3133 0.00000 6.206 1495.5 12.0 0.0000 1.6368 199.93 0.1317 0.0030 0.0083
73.1250 62.7874 0.5217 0.1705 0.3078 0.00000 6.299 1495.0 12.0 0.0000 1.8503 224.33 0.1318 0.0033 0.0092
75.9375 62.7874 0.4338 0.2485 0.3177 0.00000 7.039 1499.2 12.0 0.0000 1.6808 212.41 0.1333 0.0006 0.0015
78.7500 62.7874 0.4875 0.2163 0.2962 0.00000 6.406 1500.0 12.0 0.0000 2.5391 308.47 0.1381 0.0000 0.0000
81.5625 62.7874 0.4868 0.2171 0.2960 0.00000 6.401 1500.0 12.0 0.0000 3.0594 371.76 0.1429 0.0000 0.0000
84.3750 62.7874 0.4870 0.2170 0.2961 0.00000 6.431 1500.0 12.0 0.0000 2.3304 283.16 0.1421 0.0000 0.0000
87.1875 62.7874 0.4343 0.2528 0.3129 0.00000 7.108 1500.0 12.0 0.0000 1.2356 155.48 0.1259 0.0000 0.0000
90.0000 62.7874 0.4231 0.2506 0.3263 0.00000 7.528 1500.0 12.0 0.0000 1.2138 154.70 0.0833 0.0000 0.0000
92.8125 62.7874 0.4006 0.2624 0.3370 0.00000 7.837 1500.0 12.0 0.0000 1.3006 168.49 0.0732 0.0000 0.0000
95.6250 62.7874 0.4628 0.2219 0.3153 0.00000 7.022 1500.0 12.0 0.0000 1.3203 164.11 0.0683 0.0000 0.0000
98.4375 62.7874 0.3523 0.2851 0.3626 0.00000 7.966 1500.0 12.0 0.0000 0.4776 64.12 0.0726 0.0000 0.0000
101.2500 62.7874 0.3836 0.2585 0.3579 0.00000 7.096 1500.0 12.0 0.0000 0.2999 39.60 0.0759 0.0000 0.0000
104.0625 62.7874 0.3495 0.2936 0.3569 0.00000 8.149 1500.0 12.0 0.0000 0.1755 23.52 0.0850 0.0000 0.0000
106.8750 62.7874 0.3394 0.2958 0.3648 0.00000 8.044 1500.0 12.0 0.0000 0.1527 20.64 0.0883 0.0000 0.0000
109.6875 62.7874 0.3234 0.3066 0.3700 0.00000 8.211 1500.0 12.0 0.0000 0.1643 22.43 0.0862 0.0000 0.0000
112.5000 62.7874 0.3989 0.2550 0.3461 0.00000 7.594 1500.0 12.0 0.0000 0.1702 22.18 0.0779 0.0000 0.0000
115.3125 62.7874 0.4401 0.2313 0.3286 0.00000 7.441 1500.0 12.0 0.0000 0.1942 24.59 0.0669 0.0000 0.0000
118.1250 62.7874 0.3739 0.2606 0.3655 0.00000 7.383 1500.0 12.0 0.0000 0.3071 40.89 0.0628 0.0000 0.0000
120.9375 62.7874 0.3228 0.3012 0.3760 0.00000 8.098 1500.0 12.0 0.0000 0.6054 82.91 0.0628 0.0000 0.0000
123.7500 62.7874 0.4582 0.2216 0.3202 0.00000 7.340 1500.0 12.0 0.0000 0.9427 117.76 0.0628 0.0000 0.0000
126.5625 62.7874 0.4796 0.2145 0.3059 0.00000 6.969 1500.0 12.0 0.0000 1.0651 130.61 0.0628 0.0000 0.0000
129.3750 62.7874 0.4119 0.2563 0.3318 0.00000 7.751 1500.0 12.0 0.0000 1.3407 172.30 0.0628 0.0000 0.0000
132.1875 62.7874 0.4475 0.2339 0.3186 0.00000 7.359 1500.0 12.0 0.0000 2.6956 338.16 0.0628 0.0000 0.0000
135.0000 62.7874 0.4252 0.2519 0.3229 0.00000 7.353 1500.0 12.0 0.0000 2.6849 341.23 0.1125 0.0000 0.0000
137.8125 62.7874 0.3653 0.2967 0.3380 0.00000 7.602 1500.0 12.0 0.0000 1.5678 206.54 0.1820 0.0000 0.0000
140.6250 62.7874 0.2714 0.3642 0.3644 0.00000 8.342 1500.0 12.0 0.0000 0.8650 120.43 0.2336 0.0000 0.0000
143.4375 62.7874 0.2676 0.3704 0.3619 0.00000 8.159 1500.0 12.0 0.0000 0.6328 88.14 0.2753 0.0000 0.0000
146.2500 62.7874 0.3099 0.3476 0.3425 0.00000 7.511 1500.0 12.0 0.0000 0.4648 62.92 0.2994 0.0000 0.0000
149.0625 62.7874 0.3034 0.3475 0.3491 0.00000 6.989 1500.0 12.0 0.0000 0.5251 71.54 0.3138 0.0000 0.0000
151.8750 62.7874 0.2653 0.3551 0.3797 0.00000 6.479 1500.0 12.0 0.0000 0.5884 82.76 0.3196 0.0000 0.0000
154.6875 62.7874 0.3261 0.3172 0.3567 0.00000 6.136 1497.3 12.0 0.0000 0.6061 82.39 0.3223 0.0018 0.0025
157.5000 62.7874 0.4800 0.2385 0.2816 0.00000 5.680 1498.5 12.0 0.0000 0.7225 87.58 0.3186 0.0010 0.0015
160.3125 62.7874 0.4154 0.2795 0.3051 0.00000 5.631 1499.9 12.0 0.0000 0.7501 94.84 0.3278 0.0001 0.0001
-151.8750 62.7874 0.0473 0.6677 0.2849 0.00000 6.450 1500.0 12.0 0.0000 1.8894 277.93 0.2442 0.0000 0.0000
-149.0625 62.7874 0.1200 0.5639 0.3161 0.00000 7.434 1500.0 12.0 0.0000 0.8194 118.75 0.2357 0.0000 0.0000
-118.1250 62.7874 0.4065 0.2491 0.3444 0.00000 7.101 1500.0 12.0 0.0000 0.6557 85.05 0.0628 0.0000 0.0000
-115.3125 62.7874 0.4808 0.1957 0.3235 0.00000 6.869 1494.5 12.0 0.0000 1.9773 246.95 0.1236 0.0036 0.0109
-112.5000 62.7874 0.3473 0.2743 0.3784 0.00000 6.994 1497.8 12.0 0.0000 2.7003 367.51 0.1306 0.0015 0.0042
-109.6875 62.7874 0.3334 0.2961 0.3705 0.00000 7.386 1499.2 12.0 0.0000 3.0270 411.99 0.1417 0.0006 0.0014
-106.8750 62.7874 0.4285 0.2596 0.3120 0.00000 7.591 1500.0 12.0 0.0000 2.2128 279.10 0.1388 0.0000 0.0000
-104.0625 62.7874 0.5455 0.1907 0.2638 0.00000 7.021 1500.0 12.0 0.0000 2.3520 272.21 0.1337 0.0000 0.0000
-101.2500 62.7874 0.6173 0.1504 0.2323 0.00000 6.495 1500.0 12.0 0.0000 1.9395 211.84 0.1290 0.0000 0.0000
-98.4375 62.7874 0.5323 0.1933 0.2744 0.00000 6.836 1500.0 12.0 0.0000 1.1584 135.84 0.1177 0.0000 0.0000
-95.6250 62.7874 0.4043 0.2705 0.3252 0.00000 7.714 1500.0 12.0 0.0000 0.6816 87.59 0.1081 0.0000 0.0000
-92.8125 62.7874 0.4559 0.2383 0.3058 0.00000 7.060 1500.0 12.0 0.0000 0.6979 86.58 0.0940 0.0000 0.0000
-90.0000 62.7874 0.4962 0.2050 0.2988 0.00000 6.747 1500.0 12.0 0.0000 0.7512 91.00 0.0770 0.0000 0.0000
-87.1875 62.7874 0.4555 0.2281 0.3164 0.00000 7.278 1500.0 12.0 0.0000 0.7447 92.95 0.0628 0.0000 0.0000
-84.3750 62.7874 0.3480 0.3080 0.3440 0.00000 8.516 1500.0 12.0 0.0000 1.9586 260.88 0.0866 0.0000 0.0000
-81.5625 62.7874 0.4511 0.2436 0.3053 0.00000 7.614 1500.0 12.0 0.0000 2.6829 333.50 0.1121 0.0000 0.0000
-78.7500 62.7874 0.3447 0.3092 0.3461 0.00000 8.346 1500.0 12.0 0.0000 1.4632 195.41 0.1457 0.0000 0.0000
-75.9375 62.7874 0.5281 0.2104 0.2614 0.00000 6.962 1500.0 12.0 0.0000 1.6747 195.29 0.1798 0.0000 0.0000
-73.1250 62.7874 0.5021 0.2319 0.2661 0.00000 6.895 1500.0 12.0 0.0000 1.3482 159.76 0.2108 0.0000 0.0000
-70.3125 62.7874 0.4874 0.2299 0.2827 0.00000 6.427 1498.5 12.0 0.0000 1.2288 148.50 0.2366 0.0010 0.0017
-67.5000 62.7874 0.4097 0.2653 0.3250 0.00000 6.922 1474.0 12.0 0.0000 0.6667 88.92 0.2539 0.0174 0.0277
-64.6875 62.7874 0.3839 0.2846 0.3315 0.00000 6.790 1485.5 12.0 0.0000 0.5880 78.24 0.2628 0.0097 0.0151
-61.8750 62.7874 0.4756 0.2205 0.3039 0.00000 6.121 1477.7 12.0 0.0000 0.6510 82.81 0.2580 0.0149 0.0235
-59.0625 62.7874 0.4949 0.2110 0.2941 0.00000 6.281 1482.7 12.0 0.0000 0.7252 90.19 0.2455 0.0116 0.0189
-56.2500 62.7874 0.5729 0.1683 0.2588 0.00000 5.806 1491.0 12.0 0.0000 1.0064 116.28 0.2311 0.0060 0.0102
-53.4375 62.7874 0.4803 0.2187 0.3010 0.00000 6.399 1491.0 12.0 0.0000 0.9557 118.55 0.2261 0.0060 0.0103
-50.6250 62.7874 0.5049 0.1900 0.3051 0.00000 6.084 1481.8 12.0 0.0000 1.6821 209.77 0.2222 0.0121 0.0212
-8.4375 62.7874 0.4703 0.2109 0.3188 0.00000 6.395 1496.3 12.0 0.0000 0.2430 30.33 0.1488 0.0024 0.0060
-5.6250 62.7874 0.4433 0.2286 0.3281 0.00000 6.735 1497.2 12.0 0.0000 0.1692 21.47 0.1372 0.0018 0.0049
-2.8125 62.7874 0.4675 0.2020 0.3305 0.00000 6.091 1496.1 12.0 0.0000 0.2560 32.22 0.1403 0.0026 0.0067
0.0000 59.9970 0.5495 0.1826 0.2679 0.00000 5.954 1500.0 12.0 0.0000 0.4169 48.27 0.1747 0.0000 0.0000
2.8125 59.9970 0.5452 0.1872 0.2677 0.00000 6.007 1500.0 12.0 0.0000 0.3660 42.47 0.1771 0.0000 0.0000
5.6250 59.9970 0.5278 0.2004 0.2719 0.00000 6.205 1500.0 12.0 0.0000 0.3045 35.74 0.1737 0.0000 0.0000
8.4375 59.9970 0.4204 0.2636 0.3160 0.00000 6.983 1500.0 12.0 0.0000 0.2136 27.11 0.1657 0.0000 0.0000
11.2500 59.9970 0.4026 0.2774 0.3199 0.00000 7.459 1500.0 12.0 0.0000 0.2288 29.34 0.1522 0.0000 0.0000
14.0625 59.9970 0.3845 0.2812 0.3343 0.00000 7.687 1500.0 12.0 0.0000 0.3286 42.83 0.1381 0.0000 0.0000
16.8750 59.9970 0.4271 0.2539 0.3190 0.00000 7.283 1500.0 12.0 0.0000 0.4067 51.53 0.1230 0.0000 0.0000
19.6875 59.9970 0.3706 0.2856 0.3438 0.00000 8.077 1500.0 12.0 0.0000 0.4714 62.15 0.1041 0.0000 0.0000
22.5000 59.9970 0.5234 0.1978 0.2788 0.00000 7.078 1500.0 12.0 0.0000 0.7600 89.76 0.0927 0.0000 0.0000
25.3125 59.9970 0.5100 0.2014 0.2886 0.00000 6.804 1500.0 12.0 0.0000 0.8198 98.05 0.0968 0.0000 0.0000
73.1250 59.9970 0.5215 0.1685 0.3100 0.00000 6.167 1486.5 12.0 0.0000 3.9105 481.41 0.1727 0.0090 0.0190
75.9375 59.9970 0.5194 0.1783 0.3023 0.00000 6.047 1488.9 12.0 0.0000 3.3761 412.61 0.1804 0.0074 0.0151
87.1875 59.9970 0.4687 0.2325 0.2988 0.00000 6.431 1500.0 12.0 0.0000 1.6664 204.63 0.1890 0.0000 0.0000
90.0000 59.9970 0.4729 0.2291 0.2981 0.00000 6.580 1500.0 12.0 0.0000 1.5431 189.02 0.1593 0.0000 0.0000
92.8125 59.9970 0.4402 0.2487 0.3111 0.00000 7.044 1500.0 12.0 0.0000 1.5435 193.49 0.1429 0.0000 0.0000
95.6250 59.9970 0.3833 0.2856 0.3311 0.00000 7.565 1500.0 12.0 0.0000 0.7570 98.54 0.1669 0.0000 0.0000
98.4375 59.9970 0.3770 0.2935 0.3295 0.00000 7.389 1500.0 12.0 0.0000 0.3196 41.69 0.2126 0.0000 0.0000
101.2500 59.9970 0.4574 0.2448 0.2978 0.00000 6.300 1500.0 12.0 0.0000 0.1678 20.71 0.2458 0.0000 0.0000
104.0625 59.9970 0.4422 0.2557 0.3021 0.00000 6.365 1500.0 12.0 0.0000 0.1081 13.48 0.2564 0.0000 0.0000
106.8750 59.9970 0.4171 0.2716 0.3113 0.00000 6.686 1500.0 12.0 0.0000 0.0863 10.94 0.2475 0.0000 0.0000
109.6875 59.9970 0.4299 0.2648 0.3053 0.00000 6.720 1500.0 12.0 0.0000 0.0898 11.28 0.2276 0.0000 0.0000
112.5000 59.9970 0.4037 0.2755 0.3207 0.00000 6.894 1500.0 12.0 0.0000 0.0865 11.09 0.2077 0.0000 0.0000
115.3125 59.9970 0.3666 0.2887 0.3446 0.00000 7.001 1500.0 12.0 0.0000 0.1722 22.76 0.1877 0.0000 0.0000
118.1250 59.9970 0.2735 0.3466 0.3799 0.00000 7.867 1500.0 12.0 0.0000 0.2689 37.69 0.1629 0.0000 0.0000
120.9375 59.9970 0.3272 0.3010 0.3717 0.00000 7.571 1500.0 12.0 0.0000 0.7742 105.59 0.1350 0.0000 0.0000
123.7500 59.9970 0.4089 0.2511 0.3400 0.00000 7.482 1500.0 12.0 0.0000 1.5040 194.41 0.1057 0.0000 0.0000
126.5625 59.9970 0.2836 0.3344 0.3820 0.00000 8.254 1500.0 12.0 0.0000 1.9974 279.07 0.0944 0.0000 0.0000
129.3750 59.9970 0.3759 0.2875 0.3366 0.00000 7.855 1500.0 12.0 0.0000 2.2244 291.41 0.1146 0.0000 0.0000
132.1875 59.9970 0.3952 0.2746 0.3302 0.00000 7.481 1500.0 12.0 0.0000 3.1012 401.30 0.1512 0.0000 0.0000
135.0000 59.9970 0.4425 0.2492 0.3083 0.00000 6.728 1500.0 12.0 0.0000 1.9984 249.87 0.1885 0.0000 0.0000
137.8125 59.9970 0.4537 0.2449 0.3013 0.00000 6.428 1500.0 12.0 0.0000 2.1278 263.57 0.2183 0.0000 0.0000
140.6250 59.9970 0.3658 0.3025 0.3317 0.00000 7.312 1500.0 12.0 0.0000 1.1973 157.17 0.2359 0.0000 0.0000
143.4375 59.9970 0.3718 0.3015 0.3267 0.00000 7.169 1500.0 12.0 0.0000 0.6611 86.32 0.2474 0.0000 0.0000
146.2500 59.9970 0.3309 0.3275 0.3415 0.00000 7.601 1500.0 12.0 0.0000 0.4384 58.77 0.2558 0.0000 0.0000
149.0625 59.9970 0.4200 0.2779 0.3021 0.00000 6.970 1500.0 12.0 0.0000 0.4238 53.37 0.2652 0.0000 0.0000
151.8750 59.9970 0.3660 0.3154 0.3186 0.00000 7.425 1500.0 12.0 0.0000 0.4271 55.67 0.2784 0.0000 0.0000
154.6875 59.9970 0.2354 0.3835 0.3811 0.00000 7.859 1500.0 12.0 0.0000 0.3395 48.40 0.2911 0.0000 0.0000
157.5000 59.9970 0.3636 0.3021 0.3343 0.00000 6.571 1498.6 12.0 0.0000 0.6534 86.15 0.2942 0.0009 0.0013
160.3125 59.9970 0.4444 0.2578 0.2978 0.00000 6.167 1499.5 12.0 0.0000 0.7803 96.99 0.2906 0.0004 0.0005
-149.0625 59.9970 0.3544 0.3099 0.3357 0.00000 7.090 1500.0 12.0 0.0000 1.0450 138.19 0.2536 0.0000 0.0000
-146.2500 59.9970 0.4481 0.2401 0.3118 0.00000 6.221 1490.6 12.0 0.0000 0.7861 99.70 0.2623 0.0063 0.0098
-143.4375 59.9970 0.4333 0.2447 0.3220 0.00000 6.228 1487.8 12.0 0.0000 0.7029 90.66 0.2442 0.0081 0.0133
-140.6250 59.9970 0.4056 0.2719 0.3225 0.00000 7.070 1499.0 12.0 0.0000 0.6722 86.33 0.2100 0.0007 0.0012
-137.8125 59.9970 0.4855 0.2115 0.3031 0.00000 6.351 1500.0 12.0 0.0000 0.6079 74.21 0.1611 0.0000 0.0000
-120.9375 59.9970 0.4231 0.2490 0.3279 0.00000 6.914 1500.0 12.0 0.0000 1.6289 207.80 0.1492 0.0000 0.0000
-118.1250 59.9970 0.5196 0.1891 0.2913 0.00000 6.685 1500.0 12.0 0.0000 1.4324 170.77 0.1336 0.0000 0.0000
